LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,22,,2,,,,,0 days 00:31:52.138000,1.0,,,
,6,,1,,,,,0 days 00:31:52.138000,0.0,,,
8.0,6,0 days 00:01:31.162000,2,,,,,0 days 00:31:52.138000,3.0,,,
9.0,4,0 days 00:01:30.983000,1,,,,,0 days 00:31:55.841000,3.0,,,
,6,,2,,,,,0 days 00:31:55.841000,1.0,,,
,4,,1,5.0,,,,0 days 00:31:57.091000,,,,
,55,,2,2.0,,,,0 days 00:32:02.131000,,,,
,55,,1,,,,,0 days 00:32:02.194000,0.0,,,
9.0,55,0 days 00:01:31.628000,2,,,,,0 days 00:32:02.194000,1.0,,,
,23,,2,2.0,,,,0 days 00:32:07.147000,,,,
,23,,1,,,,,0 days 00:32:07.288000,0.0,,,
8.0,23,0 days 00:01:31.503000,2,,,,,0 days 00:32:07.288000,1.0,,,
,12,,1,5.0,,,,0 days 00:32:17.132000,,,,
,10,,2,2.0,,,,0 days 00:32:17.132000,,,,
,10,,1,,,,,0 days 00:32:17.319000,0.0,,,
9.0,10,0 days 00:01:31.992000,2,,,,,0 days 00:32:17.319000,1.0,,,
,30,,2,2.0,,,,0 days 00:32:22.085000,,,,
,30,,1,,,,,0 days 00:32:22.147000,0.0,,,
8.0,30,0 days 00:01:32.174000,2,,,,,0 days 00:32:22.147000,1.0,,,
,31,,2,2.0,,,,0 days 00:32:27.100000,,,,
,7,,2,2.0,,,,0 days 00:32:27.100000,,,,
,31,,1,,,,,0 days 00:32:27.194000,0.0,,,
9.0,31,0 days 00:01:31.876000,2,,,,,0 days 00:32:27.194000,1.0,,,
,7,,1,,,,,0 days 00:32:27.194000,0.0,,,
8.0,7,0 days 00:01:32.092000,2,,,,,0 days 00:32:27.194000,1.0,,,
,18,,2,3.0,,,,0 days 00:32:52.093000,,,,
,27,,2,3.0,,,,0 days 00:32:57.093000,,,,
,87,,2,2.0,,,,0 days 00:33:07.093000,,,,
8.0,87,0 days 00:02:09.823000,2,,,,,0 days 00:33:07.109000,,,,
,44,,1,6.0,,,,0 days 00:33:12.100000,,,,
,14,,2,3.0,,,,0 days 00:33:22.095000,,,,
,5,,2,3.0,,,,0 days 00:33:27.095000,,,,
,16,,1,6.0,,,,0 days 00:33:32.101000,,,,
,22,,2,3.0,,,,0 days 00:33:42.101000,,,,
,63,,1,6.0,,,,0 days 00:33:52.105000,,,,
,6,,2,3.0,,,,0 days 00:33:57.105000,,,,
,4,,1,6.0,,,,0 days 00:34:02.105000,,,,
,55,,2,3.0,,,,0 days 00:34:07.105000,,,,
,23,,2,3.0,,,,0 days 00:34:17.117000,,,,
,12,,1,6.0,,,,0 days 00:34:22.101000,,,,
,10,,2,3.0,,,,0 days 00:34:27.101000,,,,
,30,,2,3.0,,,,0 days 00:34:27.101000,,,,
,31,,2,3.0,,,,0 days 00:34:32.101000,,,,
,7,,2,3.0,,,,0 days 00:34:32.101000,,,,
,31,,3,0.0,SOFT,True,0,0 days 00:39:17.129000,0.0,,0.0,
,63,,2,3.0,SOFT,False,0,0 days 00:39:22.160000,0.0,,3.0,
,12,,2,3.0,SOFT,False,0,0 days 00:39:22.160000,0.0,,3.0,
,55,,3,0.0,SOFT,True,0,0 days 00:39:27.144000,0.0,,0.0,
,6,,3,0.0,SOFT,True,0,0 days 00:39:52.153000,0.0,,0.0,
,18,,3,0.0,SOFT,True,0,0 days 00:39:57.154000,0.0,,0.0,
,22,,3,0.0,SOFT,True,0,0 days 00:40:12.167000,0.0,,0.0,
,14,,3,0.0,SOFT,True,0,0 days 00:40:22.167000,0.0,,0.0,
,81,,2,0.0,SOFT,True,0,0 days 00:40:27.167000,0.0,,0.0,
,4,,2,0.0,UNKNOWN,False,1,0 days 00:40:32.198000,0.0,,0.0,
,4,,2,,SOFT,True,0,0 days 00:40:37.167000,,,,
,44,,2,6.0,SOFT,False,0,0 days 00:40:47.167000,0.0,,6.0,
,16,,2,6.0,SOFT,False,1,0 days 00:40:52.170000,0.0,,6.0,
,23,,3,0.0,SOFT,True,0,0 days 00:41:07.185000,0.0,,0.0,
,1,,1,0.0,SOFT,True,0,0 days 00:41:07.185000,0.0,,0.0,
,31,,3,1.0,,,,0 days 00:41:17.185000,,,,
,27,,3,0.0,UNKNOWN,False,1,0 days 00:41:22.195000,0.0,,0.0,
,12,,2,4.0,,,,0 days 00:41:22.195000,,,,
,63,,2,4.0,,,,0 days 00:41:27.180000,,,,
,27,,3,,SOFT,True,0,0 days 00:41:27.180000,,,,
,55,,3,1.0,,,,0 days 00:41:37.180000,,,,
,6,,3,1.0,,,,0 days 00:41:47.196000,,,,
,18,,3,1.0,,,,0 days 00:41:57.197000,,,,
,22,,3,1.0,,,,0 days 00:42:12.197000,,,,
,81,,2,1.0,,,,0 days 00:42:17.201000,,,,
,14,,3,1.0,,,,0 days 00:42:22.185000,,,,
,4,,2,1.0,,,,0 days 00:42:32.203000,,,,
,44,,2,7.0,,,,0 days 00:42:37.198000,,,,
,31,,3,2.0,,,,0 days 00:42:47.198000,,,,
,4,,1,,,,,0 days 00:42:47.198000,1.0,,,
,31,,2,,,,,0 days 00:42:47.198000,0.0,,,
12.0,31,0 days 00:01:31.795000,3,,,,,0 days 00:42:47.198000,3.0,,,
,16,,2,7.0,,,,0 days 00:42:57.198000,,,,
,12,,2,5.0,,,,0 days 00:42:57.198000,,,,
,12,,1,,,,,0 days 00:42:57.492000,0.0,,,
12.0,12,0 days 00:01:31.590000,2,,,,,0 days 00:42:57.492000,3.0,,,
,31,,3,,,,,0 days 00:42:57.492000,1.0,,,
,63,,2,5.0,,,,0 days 00:43:02.210000,,,,
,23,,3,1.0,,,,0 days 00:43:02.210000,,,,
,63,,1,,,,,0 days 00:43:02.242000,0.0,,,
12.0,63,0 days 00:01:31.307000,2,,,,,0 days 00:43:02.242000,3.0,,,
,12,,2,,,,,0 days 00:43:02.242000,1.0,,,
,55,,3,2.0,,,,0 days 00:43:07.195000,,,,
,55,,2,,,,,0 days 00:43:07.320000,0.0,,,
12.0,55,0 days 00:01:31.966000,3,,,,,0 days 00:43:07.320000,1.0,,,
,1,,1,1.0,,,,0 days 00:43:12.195000,,,,
,27,,3,1.0,,,,0 days 00:43:17.211000,,,,
,6,,3,2.0,,,,0 days 00:43:17.211000,,,,
,6,,2,,,,,0 days 00:43:17.757000,0.0,,,
11.0,6,0 days 00:01:31.832000,3,,,,,0 days 00:43:17.757000,1.0,,,
,18,,3,2.0,,,,0 days 00:43:32.195000,,,,
,18,,2,,,,,0 days 00:43:32.305000,0.0,,,
12.0,18,0 days 00:01:31.773000,3,,,,,0 days 00:43:32.305000,1.0,,,
,22,,3,2.0,,,,0 days 00:43:42.198000,,,,
,22,,2,,,,,0 days 00:43:42.464000,0.0,,,
11.0,22,0 days 00:01:31.425000,3,,,,,0 days 00:43:42.464000,1.0,,,
,81,,2,2.0,,,,0 days 00:43:52.201000,,,,
,81,,0,,,,,0 days 00:43:52.259000,0.0,,,
11.0,81,0 days 00:01:31.200000,2,,,,,0 days 00:43:52.259000,3.0,,,
,63,,2,,,,,0 days 00:43:52.259000,1.0,,,
,14,,3,2.0,,,,0 days 00:43:57.198000,,,,
,14,,2,,,,,0 days 00:43:57.317000,0.0,,,
12.0,14,0 days 00:01:31.870000,3,,,,,0 days 00:43:57.317000,1.0,,,
,4,,2,2.0,,,,0 days 00:44:02.198000,,,,
,4,,1,,,,,0 days 00:44:02.578000,0.0,,,
12.0,4,0 days 00:01:30.787000,2,,,,,0 days 00:44:02.578000,3.0,,,
,81,,2,,,,,0 days 00:44:02.578000,1.0,,,
,44,,2,8.0,,,,0 days 00:44:12.209000,,,,
,44,,0,,,,,0 days 00:44:12.296000,0.0,,,
