Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 02:20:00.902000,23,7,+12.761,+0.983
0 days 02:20:05.651000,23,7,+12.707,+0.659
0 days 02:20:12.061000,23,7,+12.392,+1.252
0 days 02:20:16.474000,23,7,+10.753,+1.240
0 days 02:20:29.062000,23,7,+14.031,+1.099
0 days 02:20:35.882000,23,7,+12.577,+0.888
0 days 02:20:39.741000,23,7,+11.321,+0.979
0 days 02:20:46.276000,23,7,+9.928,+0.949
0 days 02:20:48.663000,23,7,+9.084,+1.121
0 days 02:21:02.361000,23,7,+14.001,+0.778
0 days 02:21:05.645000,23,7,+14.040,+0.724
0 days 02:21:07.667000,23,7,+13.322,+0.944
0 days 02:21:13.352000,23,7,+11.598,+1.331
0 days 02:21:17.322000,23,7,+10.356,+1.234
0 days 02:21:23.966000,23,7,+12.549,+1.167
0 days 02:21:28.222000,23,7,+12.134,+0.908
0 days 02:21:33.779000,23,7,+9.356,+1.074
0 days 02:21:38.823000,23,7,+7.445,+1.092
0 days 02:21:43.416000,23,7,+7.769,+1.377
0 days 02:21:49.802000,23,7,+7.131,+0.763
0 days 02:21:57.623000,23,7,+7.108,+0.737
0 days 02:22:05.094000,23,7,+7.594,+0.764
0 days 02:22:11.380000,23,7,+7.245,+1.181
0 days 02:22:17.923000,23,7,+8.572,+0.944
0 days 02:22:23.354000,23,7,+7.358,+0.996
0 days 02:22:28.008000,23,7,+5.460,+0.935
0 days 02:22:39.596000,23,7,+8.221,+1.245
0 days 02:22:45.602000,23,7,+6.735,+1.138
0 days 02:22:50.401000,23,7,+6.340,+1.112
0 days 02:22:58.447000,23,7,+6.414,+0.856
0 days 02:23:01.041000,23,7,+5.632,+0.960
0 days 02:23:14.193000,23,7,+10.503,+0.788
0 days 02:23:17.486000,23,7,+9.741,+0.733
0 days 02:23:19.468000,23,7,+9.440,+0.921
0 days 02:23:26.021000,23,7,+8.293,+0.837
0 days 02:23:31.040000,23,7,+8.011,+0.627
0 days 02:23:35.777000,23,7,+8.263,+0.870
0 days 02:23:40.412000,23,7,+7.838,+0.837
0 days 02:23:46.270000,23,7,+6.590,+0.765
0 days 02:23:51.278000,23,7,+6.503,+0.785
0 days 02:23:56.227000,23,7,+8.148,+1.240
0 days 02:24:02.283000,23,7,+7.557,+0.846
0 days 02:24:06.778000,23,7,+7.053,+0.906
0 days 02:24:14.099000,23,7,+7.556,+0.798
0 days 02:24:20.025000,23,7,+7.952,+0.798
0 days 02:24:26.040000,23,7,+8.457,+0.604
0 days 02:24:31.169000,23,7,+6.642,+0.689
0 days 02:24:38.409000,23,7,+5.376,+0.639
0 days 02:24:56.220000,23,7,+4.079,+0.545
0 days 02:25:03.179000,23,7,+2.686,+0.330
0 days 02:25:06.949000,23,7,+3.062,+0.350
0 days 02:25:13.156000,23,7,+3.383,+0.294
0 days 02:25:15.248000,23,7,+3.474,+0.300
0 days 02:25:21.378000,23,7,+3.709,+0.405
0 days 02:25:24.108000,23,7,+3.670,+0.390
0 days 02:25:25.857000,23,7,+3.937,+0.382
0 days 02:25:30.918000,23,7,+4.033,+0.218
0 days 02:25:34.373000,23,7,+3.930,+0.122
0 days 02:25:37.898000,23,7,+4.205,+0.251
0 days 02:25:42.159000,23,7,+4.681,+0.234
0 days 02:25:47.212000,23,7,+4.964,+0.191
0 days 02:25:50.276000,23,7,+5.065,+0.274
0 days 02:25:52.409000,23,7,+5.045,+0.276
0 days 02:25:56.608000,23,7,+5.287,+0.413
0 days 02:26:00.006000,23,7,+5.337,+0.413
0 days 02:26:03.888000,23,7,+5.271,+0.362
0 days 02:26:07.922000,23,7,+5.096,+0.291
0 days 02:26:11.222000,23,7,+4.936,+0.248
0 days 02:26:15.680000,23,7,+5.370,+0.403
0 days 02:26:19.364000,23,7,+5.483,+0.415
0 days 02:26:25.809000,23,7,+5.745,+0.403
0 days 02:26:31.386000,23,7,+6.074,+0.287
0 days 02:26:34.881000,23,7,+6.489,+0.332
0 days 02:26:40.804000,23,7,+6.882,+0.376
0 days 02:26:42.708000,23,7,+7.005,+0.437
0 days 02:26:48.506000,23,7,+7.039,+0.386
0 days 02:26:51.277000,23,7,+6.952,+0.342
0 days 02:26:52.750000,23,7,+7.142,+0.376
0 days 02:26:57.565000,23,7,+7.390,+0.364
0 days 02:27:00.982000,23,7,+7.366,+0.330
0 days 02:27:04.409000,23,7,+7.578,+0.341
0 days 02:27:08.105000,23,7,+7.832,+0.321
0 days 02:27:12.926000,23,7,+8.048,+0.414
0 days 02:27:15.870000,23,7,+8.036,+0.366
0 days 02:27:17.690000,23,7,+7.992,+0.332
0 days 02:27:21.608000,23,7,+8.238,+0.493
0 days 02:27:24.940000,23,7,+8.278,+0.511
0 days 02:27:28.869000,23,7,+8.260,+0.511
0 days 02:27:32.798000,23,7,+8.027,+0.474
0 days 02:27:36.065000,23,7,+7.683,+0.428
0 days 02:27:40.066000,23,7,+7.898,+0.455
0 days 02:27:43.879000,23,7,+8.071,+0.621
0 days 02:27:50.416000,23,7,+8.248,+0.693
0 days 02:27:55.752000,23,7,+8.508,+0.255
0 days 02:27:59.373000,23,7,+8.998,+0.255
0 days 02:28:05.465000,23,7,+9.549,+0.416
0 days 02:28:07.526000,23,7,+9.621,+0.454
0 days 02:28:13.061000,23,7,+9.469,+0.432
0 days 02:28:15.697000,23,7,+9.298,+0.394
0 days 02:28:17.269000,23,7,+9.501,+0.391
0 days 02:28:22.056000,23,7,+9.544,+0.246
0 days 02:28:25.428000,23,7,+9.407,+0.217
0 days 02:28:28.841000,23,7,+9.597,+0.306
0 days 02:28:32.840000,23,7,+10.015,+0.258
0 days 02:28:37.834000,23,7,+10.432,+0.319
0 days 02:28:40.653000,23,7,+10.521,+0.367
0 days 02:28:42.880000,23,7,+10.509,+0.361
0 days 02:28:46.497000,23,7,+10.676,+0.498
0 days 02:28:49.823000,23,7,+10.684,+0.525
0 days 02:28:53.781000,23,7,+10.668,+0.533
0 days 02:28:57.726000,23,7,+10.446,+0.521
0 days 02:29:00.912000,23,7,+10.128,+0.489
0 days 02:29:05.172000,23,7,+9.983,+0.443
0 days 02:29:08.898000,23,7,+9.860,+0.441
0 days 02:29:15.224000,23,7,+9.616,+0.517
0 days 02:29:21.827000,23,6,+9.616,+0.517
0 days 02:29:21.906000,23,6,+7.634,+1.394
0 days 02:29:26.215000,23,5,+7.634,+1.394
0 days 02:29:26.296000,23,5,+7.634,+1.461
0 days 02:29:33.167000,23,5,+8.257,+1.306
0 days 02:29:42.961000,23,6,+8.257,+1.306
0 days 02:29:43.668000,23,7,+8.257,+1.306
0 days 02:29:49.059000,23,8,+8.257,+1.306
0 days 02:29:53.731000,23,9,+8.257,+1.306
0 days 02:30:05.051000,23,9,+28.152,+0.938
0 days 02:30:06.967000,23,9,+28.466,+0.968
0 days 02:30:13.880000,23,9,+30.278,+1.066
0 days 02:30:17.596000,23,9,+30.459,+1.065
0 days 02:30:21.090000,23,9,+30.452,+0.985
0 days 02:30:25.084000,23,9,+30.656,+0.828
0 days 02:30:30.204000,23,9,+31.128,+0.630
0 days 02:30:33.229000,23,9,+31.430,+0.611
0 days 02:30:35.380000,23,9,+31.533,+0.606
0 days 02:30:39.479000,23,9,+31.741,+0.753
0 days 02:30:42.913000,23,9,+31.822,+0.825
0 days 02:30:46.927000,23,9,+31.864,+0.841
0 days 02:30:50.967000,23,9,+31.768,+0.759
0 days 02:30:54.286000,23,9,+31.573,+0.520
0 days 02:30:58.855000,23,9,+31.648,+0.712
0 days 02:31:02.831000,23,9,+31.606,+0.839
0 days 02:31:09.589000,23,9,+31.116,+0.947
0 days 02:31:15.858000,23,9,+30.378,+0.969
0 days 02:31:19.867000,23,9,+29.723,+1.127
0 days 02:31:26.555000,23,9,+28.914,+1.009
0 days 02:31:28.853000,23,9,+28.625,+1.155
0 days 02:31:35.006000,23,9,+27.984,+1.258
0 days 02:31:37.728000,23,9,+27.905,+1.260
0 days 02:31:39.367000,23,9,+27.863,+1.330
0 days 02:31:44.725000,23,9,+27.854,+1.114
0 days 02:31:48.296000,23,9,+27.810,+1.017
0 days 02:31:51.885000,23,9,+27.909,+1.000
0 days 02:31:56.015000,23,9,+28.131,+1.032
0 days 02:32:01.195000,23,9,+28.407,+0.991
0 days 02:32:04.303000,23,9,+28.655,+1.193
0 days 02:32:06.547000,23,9,+28.808,+1.315
0 days 02:32:10.805000,23,9,+28.949,+1.599
0 days 02:32:14.333000,23,9,+29.008,+1.686
0 days 02:32:18.308000,23,9,+29.048,+1.723
0 days 02:32:22.349000,23,9,+28.901,+1.641
0 days 02:32:25.582000,23,9,+28.619,+1.420
0 days 02:32:30.284000,23,9,+28.539,+1.602
0 days 02:32:34.428000,23,9,+28.403,+1.646
0 days 02:32:41.264000,23,9,+27.830,+1.436
0 days 02:32:47.631000,23,9,+26.756,+0.976
0 days 02:32:51.968000,23,9,+25.886,+0.099
0 days 02:32:58.819000,23,8,+25.886,+0.099
0 days 02:32:58.897000,23,8,+16.942,+1.668
0 days 02:33:01.507000,23,8,+16.383,+1.950
0 days 02:33:07.801000,23,7,+16.383,+1.950
0 days 02:33:07.801000,23,7,+15.075,+2.183
0 days 02:33:10.547000,23,7,+14.683,+2.173
0 days 02:33:12.315000,23,7,+14.331,+2.300
0 days 02:33:19.686000,23,7,+13.669,+3.763
0 days 02:33:23.505000,23,7,+12.694,+3.868
0 days 02:33:27.329000,23,7,+11.450,+3.771
0 days 02:33:31.807000,23,7,+10.398,+3.688
0 days 02:33:37.444000,23,7,+9.984,+3.270
0 days 02:33:41.068000,23,7,+10.371,+2.585
0 days 02:33:43.294000,23,7,+10.431,+1.624
0 days 02:33:48.608000,23,7,+11.528,+0.646
0 days 02:33:54.783000,23,7,+14.233,+0.645
0 days 02:34:02.744000,23,7,+18.091,+0.860
0 days 02:34:10.046000,23,7,+19.967,+0.920
0 days 02:34:15.607000,23,7,+16.423,+0.934
0 days 02:34:23.005000,23,7,+17.603,+0.531
0 days 02:34:29.026000,23,7,+18.269,+0.305
0 days 02:34:38.809000,23,7,+19.689,+0.597
0 days 02:34:47.844000,23,7,+21.622,+0.355
0 days 02:34:53.869000,23,7,+22.787,+0.489
0 days 02:35:03.928000,23,7,+23.074,+0.185
0 days 02:35:06.882000,23,7,+22.915,+0.185
0 days 02:35:13.244000,23,4,+22.915,+0.185
0 days 02:35:13.315000,23,4,+22.373,+5.234
0 days 02:35:16.291000,23,4,+22.539,+4.043
0 days 02:35:18.518000,23,4,+22.625,+3.225
0 days 02:35:26.531000,23,4,+21.817,+2.874
0 days 02:35:30.982000,23,4,+21.705,+2.998
0 days 02:35:35.296000,23,4,+21.765,+3.204
0 days 02:35:40.103000,23,4,+21.540,+3.478
0 days 02:35:46.423000,23,4,+21.733,+4.107
0 days 02:35:50.112000,23,4,+21.759,+4.357
0 days 02:35:52.469000,23,4,+20.256,+4.435
0 days 02:35:57.561000,23,4,+18.178,+4.811
0 days 02:36:01.543000,23,4,+17.060,+4.815
0 days 02:36:05.929000,23,4,+17.020,+4.707
0 days 02:36:10.264000,23,4,+14.219,+4.566
0 days 02:36:14.018000,23,4,+11.828,+2.311
0 days 02:36:20.321000,23,4,+10.338,+2.097
0 days 02:36:25.195000,23,4,+6.409,+2.157
0 days 02:36:34.249000,23,4,+5.744,+1.008
0 days 02:36:42.788000,23,4,+5.507,+1.605
0 days 02:36:48.058000,23,4,+4.313,+1.504
0 days 02:36:59.428000,23,4,+4.861,+1.187
0 days 02:37:02.585000,23,4,+4.263,+1.260
0 days 02:37:12.332000,23,4,+4.386,+1.113
0 days 02:37:17.684000,23,4,+4.658,+1.185
0 days 02:37:20.770000,23,4,+4.933,+1.117
0 days 02:37:31.320000,23,4,+4.731,+1.068
0 days 02:37:37.648000,23,4,+5.246,+1.469
0 days 02:37:43.465000,23,4,+5.591,+1.765
0 days 02:37:48.670000,23,4,+5.353,+1.679
0 days 02:37:55.070000,23,4,+3.784,+0.868
0 days 02:38:00.646000,23,4,+3.806,+0.900
0 days 02:38:03.404000,23,4,+3.326,+0.779
0 days 02:38:10.399000,23,4,+3.797,+0.990
0 days 02:38:16.284000,23,4,+3.825,+1.205
0 days 02:38:23.363000,23,4,+3.184,+0.918
0 days 02:38:29.977000,23,4,+3.777,+0.901
0 days 02:38:35.345000,23,4,+3.229,+1.031
0 days 02:38:43.289000,23,4,+4.344,+0.922
0 days 02:38:50.284000,23,4,+3.959,+1.094
0 days 02:39:00.902000,23,4,+4.601,+0.815
0 days 02:39:08.871000,23,4,+4.268,+0.806
0 days 02:39:13.904000,23,4,+3.088,+0.961
0 days 02:39:24.386000,23,4,+3.992,+1.087
0 days 02:39:27.678000,23,4,+3.652,+1.289
0 days 02:39:36.946000,23,4,+4.069,+1.612
0 days 02:39:41.132000,23,4,+4.309,+1.139
0 days 02:39:44.071000,23,4,+4.293,+0.977
0 days 02:39:52.557000,23,4,+3.761,+0.979
0 days 02:40:00.927000,23,4,+3.819,+0.659
0 days 02:40:08.129000,23,4,+5.765,+1.126
0 days 02:40:13.032000,23,4,+5.727,+1.167
0 days 02:40:19.458000,23,4,+4.111,+0.768
0 days 02:40:24.972000,23,4,+4.018,+1.018
0 days 02:40:28.872000,23,4,+3.136,+1.247
0 days 02:40:35.573000,23,4,+3.206,+0.802
0 days 02:40:41.872000,23,4,+2.981,+1.165
0 days 02:40:48.988000,23,4,+2.958,+0.948
0 days 02:40:54.614000,23,4,+3.411,+0.679
0 days 02:41:00.542000,23,4,+3.337,+0.895
0 days 02:41:07.172000,23,4,+3.072,+0.592
0 days 02:41:13.973000,23,4,+2.821,+0.677
0 days 02:41:23.692000,23,4,+3.293,+0.856
0 days 02:41:31.573000,23,4,+2.455,+0.585
0 days 02:41:37.710000,23,4,+3.195,+0.902
0 days 02:41:45.990000,23,4,+2.845,+0.642
0 days 02:41:49.521000,23,4,+2.787,+0.855
0 days 02:41:58.428000,23,4,+3.156,+0.789
0 days 02:42:02.577000,23,4,+3.291,+0.728
0 days 02:42:05.249000,23,4,+3.844,+0.792
0 days 02:42:13.199000,23,4,+3.367,+0.772
0 days 02:42:18.352000,23,4,+3.519,+0.790
0 days 02:42:23.673000,23,4,+3.553,+0.946
0 days 02:42:28.791000,23,4,+3.483,+0.967
0 days 02:42:36.573000,23,4,+3.245,+0.814
0 days 02:42:41.783000,23,4,+2.978,+0.610
0 days 02:42:45.190000,23,4,+3.597,+0.656
0 days 02:42:51.087000,23,4,+3.178,+0.700
0 days 02:42:56.012000,23,4,+2.658,+0.718
0 days 02:43:02.892000,23,4,+2.481,+0.256
0 days 02:43:08.939000,23,4,+3.369,+0.608
0 days 02:43:14.908000,23,4,+3.501,+0.977
0 days 02:43:21.474000,23,4,+3.238,+0.569
0 days 02:43:27.148000,23,4,+2.358,+0.509
0 days 02:43:43.559000,23,4,+2.108,+0.741
0 days 02:43:50.748000,23,4,+1.358,+0.458
0 days 02:43:55.115000,23,4,+1.623,+0.497
0 days 02:44:02.525000,23,4,+2.054,+0.582
0 days 02:44:05.182000,23,4,+2.182,+0.729
0 days 02:44:11.591000,23,4,+2.155,+0.817
0 days 02:44:14.459000,23,4,+2.207,+0.863
0 days 02:44:16.236000,23,4,+2.338,+0.840
0 days 02:44:22.417000,23,4,+2.577,+0.913
0 days 02:44:26.168000,23,4,+2.521,+0.944
0 days 02:44:30.066000,23,4,+2.739,+1.011
0 days 02:44:34.422000,23,4,+2.698,+0.951
0 days 02:44:39.932000,23,4,+2.658,+0.894
0 days 02:44:43.311000,23,4,+2.810,+0.985
0 days 02:44:45.514000,23,4,+2.815,+1.013
0 days 02:44:50.135000,23,4,+3.237,+1.277
0 days 02:44:53.651000,23,4,+3.215,+1.259
0 days 02:44:57.688000,23,4,+3.185,+1.277
0 days 02:45:01.775000,23,4,+3.122,+1.311
0 days 02:45:05.237000,23,4,+3.038,+1.335
0 days 02:45:10.121000,23,4,+3.426,+1.396
0 days 02:45:14.303000,23,4,+3.535,+1.382
0 days 02:45:21.146000,23,4,+3.793,+1.313
0 days 02:45:27.492000,23,4,+3.995,+1.268
0 days 02:45:31.388000,23,4,+3.989,+1.338
0 days 02:45:38.082000,23,4,+4.044,+1.335
0 days 02:45:40.437000,23,4,+4.038,+1.410
0 days 02:45:46.594000,23,4,+3.953,+1.479
0 days 02:45:49.350000,23,4,+3.926,+1.482
0 days 02:45:51.138000,23,4,+4.116,+1.575
0 days 02:45:56.889000,23,4,+4.271,+1.522
0 days 02:46:00.552000,23,4,+4.253,+1.526
0 days 02:46:04.269000,23,4,+4.465,+1.578
0 days 02:46:08.460000,23,4,+4.488,+1.564
0 days 02:46:13.725000,23,4,+4.440,+1.605
0 days 02:46:16.835000,23,4,+4.520,+1.641
0 days 02:46:18.928000,23,4,+4.516,+1.650
0 days 02:46:23.085000,23,4,+4.604,+1.751
0 days 02:46:26.491000,23,4,+4.571,+1.737
0 days 02:46:30.475000,23,4,+4.564,+1.742
0 days 02:46:34.589000,23,4,+4.487,+1.738
0 days 02:46:38.022000,23,4,+4.411,+1.737
0 days 02:46:42.475000,23,4,+4.428,+1.673
0 days 02:46:46.626000,23,4,+4.615,+1.780
0 days 02:46:53.341000,23,4,+4.900,+1.759
0 days 02:46:59.437000,23,4,+4.911,+1.761
0 days 02:47:03.236000,23,4,+5.024,+1.865
0 days 02:47:09.822000,23,4,+5.142,+1.948
0 days 02:47:12.297000,23,4,+5.285,+2.105
0 days 02:47:18.528000,23,4,+5.388,+2.219
0 days 02:47:21.263000,23,4,+5.385,+2.234
0 days 02:47:23.014000,23,4,+5.536,+2.345
0 days 02:47:28.698000,23,4,+5.599,+2.366
0 days 02:47:32.299000,23,4,+5.535,+2.326
0 days 02:47:35.989000,23,4,+5.608,+2.301
0 days 02:47:40.076000,23,4,+5.595,+2.247
0 days 02:47:45.271000,23,4,+5.651,+2.230
0 days 02:47:48.290000,23,4,+5.793,+2.279
0 days 02:47:50.320000,23,4,+5.799,+2.288
0 days 02:47:54.461000,23,4,+6.011,+2.457
0 days 02:47:57.892000,23,4,+6.038,+2.442
0 days 02:48:01.876000,23,4,+6.057,+2.454
0 days 02:48:06.011000,23,4,+6.007,+2.456
0 days 02:48:09.438000,23,4,+5.972,+2.454
0 days 02:48:13.813000,23,4,+6.039,+2.436
0 days 02:48:17.839000,23,4,+6.093,+2.410
0 days 02:48:24.392000,23,4,+6.178,+2.267
0 days 02:48:30.453000,23,4,+6.334,+2.237
0 days 02:48:34.089000,23,4,+6.324,+2.181
0 days 02:48:40.676000,23,4,+6.500,+2.241
0 days 02:48:42.937000,23,4,+6.556,+2.353
0 days 02:48:49.138000,23,4,+6.547,+2.396
0 days 02:48:51.855000,23,4,+6.518,+2.390
0 days 02:48:53.522000,23,4,+6.724,+2.532
0 days 02:48:59.176000,23,4,+6.885,+2.465
0 days 02:49:02.791000,23,4,+6.920,+2.449
0 days 02:49:06.239000,23,4,+6.952,+2.409
0 days 02:49:10.377000,23,4,+6.996,+2.424
0 days 02:49:15.614000,23,4,+7.182,+2.496
0 days 02:49:18.613000,23,4,+7.336,+2.589
0 days 02:49:20.616000,23,4,+7.371,+2.615
0 days 02:49:24.705000,23,4,+7.496,+2.742
0 days 02:49:28.174000,23,4,+7.138,+2.748
0 days 02:49:32.306000,23,4,+7.064,+2.762
0 days 02:49:36.266000,23,4,+7.000,+2.756
0 days 02:49:39.710000,23,4,+6.956,+2.745
0 days 02:49:44.219000,23,4,+7.302,+2.855
0 days 02:49:48.191000,23,4,+7.317,+2.744
0 days 02:49:54.725000,23,4,+7.407,+2.560
0 days 02:50:00.824000,23,4,+7.416,+2.550
0 days 02:50:04.448000,23,4,+7.421,+2.459
0 days 02:50:10.980000,23,4,+7.605,+2.370
0 days 02:50:13.198000,23,4,+7.602,+2.478
0 days 02:50:19.412000,23,4,+7.653,+2.621
0 days 02:50:22.177000,23,4,+7.628,+2.618
0 days 02:50:23.838000,23,4,+7.774,+2.661
0 days 02:50:29.300000,23,4,+7.785,+2.578
0 days 02:50:32.891000,23,4,+7.778,+2.582
0 days 02:50:36.338000,23,4,+7.926,+2.542
0 days 02:50:40.342000,23,4,+7.857,+2.492
0 days 02:50:45.492000,23,4,+8.036,+2.513
0 days 02:50:48.341000,23,4,+8.098,+2.435
0 days 02:50:50.359000,23,4,+8.094,+2.415
0 days 02:50:54.362000,23,4,+8.280,+2.473
0 days 02:50:57.738000,23,4,+8.321,+2.463
0 days 02:51:01.713000,23,4,+8.336,+2.458
0 days 02:51:05.813000,23,4,+8.287,+2.459
0 days 02:51:09.223000,23,4,+8.248,+2.431
0 days 02:51:13.491000,23,5,+8.248,+2.431
0 days 02:51:14.178000,23,5,+8.914,+0.622
0 days 02:51:18.398000,23,5,+9.372,+0.919
0 days 02:51:24.955000,23,5,+9.579,+1.185
0 days 02:51:31.154000,23,5,+9.728,+1.256
0 days 02:51:34.792000,23,5,+9.783,+1.271
0 days 02:51:41.423000,23,5,+9.943,+1.346
0 days 02:51:43.712000,23,5,+9.939,+1.340
0 days 02:51:49.694000,23,5,+9.955,+1.344
0 days 02:51:52.442000,23,5,+9.918,+1.319
0 days 02:51:54.167000,23,5,+10.162,+1.497
0 days 02:51:59.816000,23,5,+10.465,+1.602
0 days 02:52:03.414000,23,5,+10.494,+1.606
0 days 02:52:06.954000,23,5,+10.685,+1.822
0 days 02:52:11.078000,23,5,+10.908,+1.880
0 days 02:52:16.139000,23,5,+11.039,+1.912
0 days 02:52:18.917000,23,5,+11.053,+1.823
0 days 02:52:20.913000,23,5,+11.057,+1.795
0 days 02:52:24.896000,23,5,+11.282,+1.981
0 days 02:52:28.320000,23,5,+11.297,+1.951
0 days 02:52:32.297000,23,5,+11.314,+1.940
0 days 02:52:36.370000,23,5,+11.286,+1.941
0 days 02:52:39.772000,23,5,+11.247,+1.937
0 days 02:52:44.112000,23,5,+11.434,+1.982
0 days 02:52:48.170000,23,5,+11.773,+2.125
0 days 02:52:54.704000,23,5,+12.011,+2.288
0 days 02:53:00.940000,23,5,+12.191,+2.419
0 days 02:53:04.639000,23,5,+12.245,+2.494
0 days 02:53:11.109000,23,5,+12.417,+2.519
0 days 02:53:13.399000,23,5,+12.570,+2.547
0 days 02:53:19.671000,23,5,+12.773,+4.292
0 days 02:53:20.536000,23,4,+12.773,+4.292
0 days 00:00:04.219000,16,7,,
0 days 01:11:09.501000,16,7,+0.796,
0 days 01:11:12.013000,16,6,+0.796,
0 days 01:11:12.101000,16,6,+1.243,+0.235
0 days 01:11:19.318000,16,6,+1.967,+0.391
0 days 01:11:23.251000,16,6,+1.924,+0.391
0 days 01:11:27.245000,16,5,+1.924,+0.391
0 days 01:11:27.339000,16,5,+2.215,+0.676
0 days 01:11:32.187000,16,5,+2.173,+0.568
0 days 01:11:38.625000,16,5,+2.454,+0.304
0 days 01:11:43.038000,16,5,+2.892,+0.437
0 days 01:11:45.419000,16,5,+3.021,+0.517
0 days 01:11:50.562000,16,5,+3.357,+0.327
0 days 01:11:54.475000,16,5,+3.330,+0.321
0 days 01:11:58.720000,16,5,+3.202,+0.312
0 days 01:12:02.804000,16,5,+3.055,+0.249
0 days 01:12:06.213000,16,5,+2.832,+0.193
0 days 01:12:11.764000,16,5,+3.586,+0.517
0 days 01:12:22.470000,16,5,+9.185,+2.294
0 days 01:12:35.310000,16,5,+8.328,+1.839
0 days 01:12:43.852000,16,5,+8.312,+1.851
0 days 01:12:49.044000,16,5,+9.129,+2.295
0 days 01:12:58.418000,16,5,+10.771,+3.398
0 days 01:13:01.681000,16,5,+10.989,+3.513
0 days 01:13:09.026000,16,5,+11.381,+3.836
0 days 01:13:12.287000,16,5,+11.690,+4.016
0 days 01:13:14.322000,16,5,+11.870,+3.539
0 days 01:13:20.939000,16,5,+9.861,+3.341
0 days 01:13:25.187000,16,5,+7.177,+2.193
0 days 01:13:30.739000,16,5,+6.294,+1.821
0 days 01:13:36.139000,16,5,+5.835,+1.849
0 days 01:13:44.453000,16,5,+4.959,+1.316
0 days 01:13:54.215000,16,5,+6.924,+2.499
0 days 01:14:02.701000,16,5,+7.563,+1.542
0 days 01:14:14.363000,16,5,+8.409,+3.450
0 days 01:14:19.740000,16,5,+7.764,+2.868
0 days 01:14:26.709000,16,5,+6.088,+1.421
0 days 01:14:32.661000,16,5,+4.837,+0.971
0 days 01:14:39.772000,16,5,+5.535,+1.469
0 days 01:14:46.348000,16,5,+4.595,+0.965
0 days 01:14:55.088000,16,5,+6.094,+2.283
0 days 01:15:07.028000,16,5,+6.953,+1.334
0 days 01:15:15.618000,16,5,+6.880,+1.774
0 days 01:15:20.506000,16,5,+6.167,+1.917
0 days 01:15:30.515000,16,5,+6.098,+1.320
0 days 01:16:03.390000,16,5,+7.442,+2.402
0 days 01:16:05.842000,16,5,+7.470,+1.791
0 days 01:16:14.546000,16,5,+7.215,+2.157
0 days 01:16:18.943000,16,5,+6.088,+2.124
0 days 01:16:24.454000,16,5,+6.525,+1.029
0 days 01:16:29.427000,16,5,+5.893,+0.800
0 days 01:16:36.070000,16,5,+4.611,+0.645
0 days 01:16:42.570000,16,5,+5.626,+1.028
0 days 01:16:48.887000,16,5,+5.960,+1.547
0 days 01:16:59.489000,16,5,+7.761,+2.838
0 days 01:17:04.187000,16,5,+6.246,+1.857
0 days 01:17:11.628000,16,5,+6.006,+2.253
0 days 01:17:17.847000,16,5,+5.710,+1.296
0 days 01:17:23.328000,16,5,+5.721,+0.878
0 days 01:17:30.142000,16,5,+5.342,+0.563
0 days 01:17:37.797000,16,5,+5.871,+2.178
0 days 01:17:48.089000,16,5,+6.534,+1.036
0 days 01:17:57.340000,16,5,+6.728,+2.035
0 days 01:18:02.155000,16,5,+5.949,+2.070
0 days 01:18:11.281000,16,5,+5.530,+1.037
0 days 01:18:45.622000,16,5,+7.476,+0.685
0 days 01:18:48.875000,16,5,+8.591,+1.043
0 days 01:18:58.288000,16,5,+9.358,+2.530
0 days 01:19:02.875000,16,5,+9.077,+2.905
0 days 01:19:07.278000,16,5,+8.292,+2.344
0 days 01:19:12.029000,16,5,+7.746,+2.202
0 days 01:19:18.355000,16,5,+6.364,+2.059
0 days 01:19:23.691000,16,5,+6.206,+1.575
0 days 01:19:30.015000,16,5,+6.604,+1.716
0 days 01:19:39.067000,16,5,+6.898,+2.628
0 days 01:19:44.705000,16,5,+5.575,+1.570
0 days 01:19:53.324000,16,5,+7.929,+2.981
0 days 01:19:58.721000,16,5,+6.639,+2.261
0 days 01:20:02.774000,16,5,+5.835,+1.037
0 days 01:20:08.568000,16,5,+3.930,+0.691
0 days 01:20:18.304000,16,5,+6.782,+2.746
0 days 01:20:27.192000,16,5,+6.218,+1.835
0 days 01:20:34.593000,16,5,+4.855,+0.710
0 days 01:20:40.225000,16,5,+4.961,+0.931
0 days 01:20:50.006000,16,5,+5.931,+1.085
0 days 01:21:21.373000,16,5,+7.584,+1.999
0 days 01:21:23.576000,16,5,+7.649,+1.829
0 days 01:21:31.131000,16,5,+7.446,+1.659
0 days 01:21:35.370000,16,5,+6.180,+1.632
0 days 01:21:40.403000,16,5,+6.565,+0.925
0 days 01:21:45.321000,16,5,+5.790,+0.959
0 days 01:21:54.521000,16,5,+7.236,+2.431
0 days 01:21:59.692000,16,5,+7.606,+2.316
0 days 01:22:04.448000,16,5,+6.252,+1.924
0 days 01:22:12.531000,16,5,+6.377,+1.878
0 days 01:22:17.932000,16,5,+5.586,+1.329
0 days 01:22:27.195000,16,5,+8.071,+2.383
0 days 01:22:32.965000,16,5,+7.629,+2.048
0 days 01:22:37.044000,16,5,+6.707,+1.860
0 days 01:22:42.445000,16,5,+4.991,+0.644
0 days 01:22:49.773000,16,5,+4.692,+0.954
0 days 01:23:00.719000,16,5,+6.821,+0.853
0 days 01:23:08.404000,16,5,+5.282,+1.180
