LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,22,,0,13.0,,,,0 days 01:01:30.038000,,,,
,18,,0,13.0,,,,0 days 01:01:30.038000,,,,
,4,,0,13.0,,,,0 days 01:01:35.038000,,,,
,14,,0,13.0,,,,0 days 01:01:35.038000,,,,
,23,,0,14.0,,,,0 days 01:01:40.029000,,,,
,87,,0,13.0,,,,0 days 01:01:40.029000,,,,
,55,,0,14.0,,,,0 days 01:01:45.030000,,,,
,5,,0,16.0,,,,0 days 01:01:45.030000,,,,
,6,,0,12.0,,,,0 days 01:01:45.030000,,,,
,7,,0,16.0,,,,0 days 01:01:45.030000,,,,
,10,,0,16.0,,,,0 days 01:01:45.030000,,,,
,31,,0,16.0,,,,0 days 01:01:45.030000,,,,
,30,,0,15.0,,,,0 days 01:01:45.030000,,,,
,27,,0,16.0,,,,0 days 01:01:50.031000,,,,
,44,,0,17.0,,,,0 days 01:02:55.040000,,,,
,1,,0,14.0,,,,0 days 01:03:00.039000,,,,
,81,,0,15.0,,,,0 days 01:03:00.039000,,,,
,16,,0,17.0,,,,0 days 01:03:05.039000,,,,
,63,,0,19.0,,,,0 days 01:03:05.039000,,,,
,12,,0,18.0,,,,0 days 01:03:10.044000,,,,
,22,,0,14.0,,,,0 days 01:03:10.044000,,,,
,18,,0,14.0,,,,0 days 01:03:10.044000,,,,
,4,,0,14.0,,,,0 days 01:03:15.042000,,,,
,14,,0,14.0,,,,0 days 01:03:15.042000,,,,
,23,,0,15.0,,,,0 days 01:03:20.042000,,,,
,87,,0,14.0,,,,0 days 01:03:20.042000,,,,
,5,,0,17.0,,,,0 days 01:03:25.048000,,,,
,6,,0,13.0,,,,0 days 01:03:25.048000,,,,
,7,,0,17.0,,,,0 days 01:03:25.048000,,,,
,10,,0,17.0,,,,0 days 01:03:25.048000,,,,
,31,,0,17.0,,,,0 days 01:03:25.048000,,,,
,30,,0,16.0,,,,0 days 01:03:25.048000,,,,
,55,,0,15.0,,,,0 days 01:03:30.029000,,,,
,27,,0,17.0,,,,0 days 01:03:30.029000,,,,
,55,,1,0.0,UNKNOWN,False,1,0 days 01:03:50.049000,0.0,,0.0,
,55,,1,6.0,MEDIUM,,0,0 days 01:03:55.043000,,,6.0,
,44,,0,18.0,,,,0 days 01:04:35.046000,,,,
,1,,0,15.0,,,,0 days 01:04:35.046000,,,,
,81,,0,16.0,,,,0 days 01:04:35.046000,,,,
,63,,0,20.0,,,,0 days 01:04:40.040000,,,,
,16,,0,18.0,,,,0 days 01:04:45.046000,,,,
,12,,0,19.0,,,,0 days 01:04:45.046000,,,,
,22,,0,15.0,,,,0 days 01:04:45.046000,,,,
,4,,0,15.0,,,,0 days 01:04:50.052000,,,,
,18,,0,15.0,,,,0 days 01:04:50.052000,,,,
,23,,0,16.0,,,,0 days 01:04:55.055000,,,,
,14,,0,15.0,,,,0 days 01:04:55.055000,,,,
,87,,0,15.0,,,,0 days 01:05:00.055000,,,,
