LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
3.0,22,0 days 00:01:16.752000,0,,,,,0 days 00:22:08.748000,1.0,,,
6.0,10,0 days 00:01:16.825000,0,,,,,0 days 00:22:13.127000,,,,
,4,,1,4.0,,,,0 days 00:22:13.710000,,,,
,10,,0,5.0,,,,0 days 00:22:13.710000,,,,
,44,,1,4.0,,,,0 days 00:22:18.712000,,,,
,27,,1,5.0,,,,0 days 00:22:28.720000,,,,
,31,,1,2.0,,,,0 days 00:22:28.720000,,,,
6.0,27,0 days 00:01:21.477000,1,,,,,0 days 00:22:28.854000,,,,
,31,,0,,,,,0 days 00:22:28.854000,0.0,,,
6.0,31,0 days 00:01:17.147000,1,,,,,0 days 00:22:28.854000,1.0,,,
,30,,1,1.0,,,,0 days 00:22:33.724000,,,,
,81,,1,4.0,,,,0 days 00:22:43.725000,,,,
,14,,1,2.0,,,,0 days 00:22:58.721000,,,,
,14,,0,,,,,0 days 00:22:59.126000,0.0,,,
6.0,14,0 days 00:01:16.288000,1,,,,,0 days 00:22:59.126000,1.0,,,
,18,,1,2.0,,,,0 days 00:23:13.721000,,,,
,18,,0,,,,,0 days 00:23:14.218000,0.0,,,
6.0,18,0 days 00:01:16.659000,1,,,,,0 days 00:23:14.218000,1.0,,,
,4,,1,5.0,,,,0 days 00:23:28.726000,,,,
,4,,0,,,,,0 days 00:23:28.752000,0.0,,,
6.0,4,0 days 00:01:15.912000,1,,,,,0 days 00:23:28.752000,3.0,,,
,44,,1,5.0,,,,0 days 00:23:33.726000,,,,
,44,,0,,,,,0 days 00:23:34.404000,0.0,,,
6.0,44,0 days 00:01:16.402000,1,,,,,0 days 00:23:34.404000,1.0,,,
,12,,1,1.0,,,,0 days 00:23:43.723000,,,,
,81,,1,5.0,,,,0 days 00:23:58.720000,,,,
6.0,81,0 days 00:01:16.062000,1,,,,,0 days 00:23:58.811000,1.0,,,
,55,,0,6.0,,,,0 days 00:24:48.729000,,,,
,55,,1,0.0,UNKNOWN,False,1,0 days 00:24:53.734000,0.0,,0.0,
,12,,1,2.0,,,,0 days 00:24:58.741000,,,,
,55,,1,,SOFT,True,0,0 days 00:24:58.741000,,,,
,12,,0,,,,,0 days 00:24:58.834000,0.0,,,
6.0,12,0 days 00:01:16.766000,1,,,,,0 days 00:24:58.834000,1.0,,,
,1,,0,3.0,,,,0 days 00:25:48.734000,,,,
,1,,1,3.0,SOFT,False,1,0 days 00:25:53.743000,0.0,,3.0,
,30,,1,2.0,,,,0 days 00:25:53.743000,,,,
5.0,30,0 days 00:03:23.565000,1,,,,,0 days 00:25:55.219000,,,,
6.0,30,,1,,,,,0 days 00:25:55.718000,,,,
,63,,1,6.0,,,,0 days 00:25:58.751000,,,,
,30,,2,0.0,SOFT,True,0,0 days 00:25:58.751000,0.0,,0.0,
,63,,2,0.0,SOFT,True,0,0 days 00:26:03.759000,0.0,,0.0,
,22,,0,3.0,,,,0 days 00:26:23.764000,,,,
,22,,1,0.0,UNKNOWN,False,1,0 days 00:26:23.764000,0.0,,0.0,
