Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 01:13:59.316000,87,13,+39.481,+2.372
0 days 01:14:05.470000,87,13,+39.870,+2.646
0 days 01:14:10.397000,87,13,+39.965,+2.736
0 days 01:14:14.332000,87,13,+39.965,+2.737
0 days 01:14:20.770000,87,13,+40.129,+2.820
0 days 01:14:26.416000,87,13,+40.184,+2.979
0 days 01:14:30.774000,87,13,+40.257,+3.025
0 days 01:14:35.560000,87,13,+40.316,+2.999
0 days 01:14:39.413000,87,13,+40.345,+2.946
0 days 01:14:48.097000,87,14,+40.345,+2.946
0 days 01:14:48.270000,87,14,+40.834,+0.105
0 days 01:14:52.471000,87,14,+41.137,+0.266
0 days 01:14:53.545000,87,14,+41.334,+0.350
0 days 01:14:58.089000,87,14,+41.557,+0.501
0 days 01:15:02.371000,87,14,+41.419,+0.341
0 days 01:15:03.497000,87,14,+41.362,+0.278
0 days 01:15:05.990000,87,14,+41.424,+0.405
0 days 01:15:11.224000,87,14,+41.632,+0.491
0 days 01:15:17.450000,87,15,+41.632,+0.491
0 days 01:15:17.747000,87,15,+42.370,+0.119
0 days 01:15:22.266000,87,15,+42.669,+0.197
0 days 01:15:25.235000,87,15,+42.681,+0.191
0 days 01:15:33.045000,87,15,+43.364,+0.439
0 days 01:15:36.748000,87,15,+43.363,+0.409
0 days 01:15:40.876000,87,15,+43.643,+0.594
0 days 01:15:47.192000,87,15,+44.246,+0.886
0 days 01:15:52.171000,87,15,+44.411,+0.852
0 days 01:15:56.014000,87,15,+44.379,+0.765
0 days 01:16:02.621000,87,15,+44.616,+0.789
0 days 01:16:08.045000,87,15,+44.787,+0.701
0 days 01:16:12.371000,87,15,+44.828,+0.617
0 days 01:16:17.124000,87,15,+44.780,+0.534
0 days 01:16:20.681000,87,15,+44.612,+0.341
0 days 01:16:29.766000,87,15,+45.180,+0.457
0 days 01:16:33.774000,87,15,+45.318,+0.521
0 days 01:16:34.815000,87,15,+45.448,+0.614
0 days 01:16:39.395000,87,15,+45.649,+0.745
0 days 00:00:09.326000,55,13,,
0 days 00:45:22.237000,55,13,+1.408,+0.104
0 days 00:45:22.476000,55,13,+1.226,+0.092
0 days 00:45:24.915000,55,12,+1.226,+0.092
0 days 00:45:25.004000,55,12,+1.711,+0.181
0 days 00:45:30.501000,55,13,+1.711,+0.181
0 days 00:45:30.653000,55,13,+2.619,+0.040
0 days 00:45:37.119000,55,13,+3.371,+0.151
0 days 00:45:41.013000,55,13,+3.408,+0.182
0 days 00:45:43.902000,55,13,+3.353,+0.211
0 days 00:45:51.536000,55,13,+4.148,+0.258
0 days 00:45:55.184000,55,13,+4.206,+0.341
0 days 00:45:59.836000,55,13,+4.768,+0.398
0 days 00:46:06.070000,55,13,+5.565,+0.329
0 days 00:46:10.994000,55,13,+5.998,+0.382
0 days 00:46:14.950000,55,13,+6.044,+0.333
0 days 00:46:22.251000,55,13,+6.953,+0.455
0 days 00:46:26.960000,55,13,+6.956,+0.322
0 days 00:46:31.239000,55,13,+7.040,+0.342
0 days 00:46:35.933000,55,13,+6.950,+0.294
0 days 00:46:39.653000,55,13,+6.828,+0.250
0 days 00:46:48.826000,55,13,+7.754,+0.501
0 days 00:46:52.862000,55,13,+7.881,+0.544
0 days 00:46:53.894000,55,13,+7.989,+0.530
0 days 00:46:58.320000,55,13,+7.978,+0.527
0 days 00:47:02.719000,55,13,+7.940,+0.569
0 days 00:47:03.961000,55,13,+7.940,+0.604
0 days 00:47:06.432000,55,13,+8.118,+0.760
0 days 00:47:12.015000,55,13,+8.880,+0.988
0 days 00:47:17.512000,55,13,+8.968,+0.929
0 days 00:47:21.615000,55,13,+8.963,+0.814
0 days 00:47:24.579000,55,13,+8.971,+0.844
0 days 00:47:31.947000,55,13,+9.442,+0.827
0 days 00:47:35.659000,55,13,+9.460,+0.792
0 days 00:47:39.937000,55,13,+9.589,+0.781
0 days 00:47:45.838000,55,13,+9.869,+0.807
0 days 00:47:50.485000,55,13,+10.003,+0.677
0 days 00:47:54.389000,55,13,+10.003,+0.617
0 days 00:48:00.832000,55,13,+10.465,+0.883
0 days 00:48:05.972000,55,13,+10.431,+0.705
0 days 00:48:10.259000,55,13,+10.507,+0.741
0 days 00:48:15.012000,55,13,+10.434,+0.770
0 days 00:48:18.576000,55,13,+10.147,+0.763
0 days 00:48:27.134000,55,13,+10.550,+0.878
0 days 00:48:31.085000,55,13,+10.595,+0.805
0 days 00:48:31.959000,55,13,+10.669,+0.752
0 days 00:48:36.414000,55,13,+10.601,+0.713
0 days 00:48:40.506000,55,13,+10.347,+0.683
0 days 00:48:41.602000,55,13,+10.234,+0.680
0 days 00:48:43.971000,55,13,+10.177,+0.738
0 days 00:48:49.310000,55,13,+10.562,+0.753
0 days 00:48:54.733000,55,13,+10.614,+0.655
0 days 00:48:58.889000,55,13,+10.595,+0.588
0 days 00:49:01.878000,55,13,+10.602,+0.638
0 days 00:49:09.077000,55,13,+10.849,+0.666
0 days 00:49:12.802000,55,13,+10.843,+0.634
0 days 00:49:16.950000,55,13,+10.849,+0.638
0 days 00:49:22.859000,55,13,+11.038,+0.624
0 days 00:49:27.576000,55,13,+11.192,+0.551
0 days 00:49:31.533000,55,13,+11.196,+0.514
0 days 00:49:38.033000,55,13,+11.659,+0.812
0 days 00:49:43.104000,55,13,+11.530,+0.756
0 days 00:49:47.455000,55,13,+11.538,+0.826
0 days 00:49:52.177000,55,13,+11.454,+0.858
0 days 00:49:55.708000,55,13,+11.201,+0.885
0 days 00:50:04.386000,55,13,+11.639,+0.949
0 days 00:50:08.434000,55,13,+11.692,+0.969
0 days 00:50:09.300000,55,13,+11.756,+0.942
0 days 00:50:13.634000,55,13,+11.752,+0.880
0 days 00:50:17.799000,55,13,+11.528,+0.885
0 days 00:50:18.942000,55,13,+11.425,+0.885
0 days 00:50:21.289000,55,13,+11.358,+0.913
0 days 00:50:26.533000,55,13,+11.696,+0.783
0 days 00:50:32.060000,55,13,+11.877,+0.675
0 days 00:50:36.305000,55,13,+11.859,+0.656
0 days 00:50:39.242000,55,13,+11.887,+0.686
0 days 00:50:46.366000,55,13,+12.063,+0.579
0 days 00:50:50.107000,55,13,+12.069,+0.544
0 days 00:50:54.260000,55,13,+12.035,+0.681
0 days 00:51:00.281000,55,13,+12.363,+0.516
0 days 00:51:05.060000,55,13,+12.551,+0.460
0 days 00:51:08.983000,55,13,+12.582,+0.448
0 days 00:51:15.508000,55,13,+13.060,+0.622
0 days 00:51:20.828000,55,13,+13.095,+0.704
0 days 00:51:25.188000,55,13,+13.139,+0.767
0 days 00:51:29.900000,55,13,+13.072,+0.768
0 days 00:51:33.449000,55,13,+12.838,+0.744
0 days 00:51:42.027000,55,13,+13.196,+0.722
0 days 00:51:46.122000,55,13,+13.275,+0.703
0 days 00:51:46.908000,55,13,+13.391,+0.673
0 days 00:51:51.337000,55,13,+13.393,+0.626
0 days 00:51:55.535000,55,13,+13.158,+0.593
0 days 00:51:56.650000,55,13,+13.056,+0.584
0 days 00:51:58.981000,55,13,+13.073,+0.682
0 days 00:52:04.418000,55,13,+13.465,+0.700
0 days 00:52:09.987000,55,13,+13.517,+0.689
0 days 00:52:14.102000,55,13,+13.479,+0.600
0 days 00:52:17.104000,55,13,+13.503,+0.637
0 days 00:52:24.403000,55,13,+13.823,+0.705
0 days 00:52:28.105000,55,13,+13.826,+0.674
0 days 00:52:32.302000,55,13,+13.795,+0.801
0 days 00:52:38.249000,55,13,+13.914,+0.601
0 days 00:52:42.980000,55,13,+14.073,+0.554
0 days 00:52:46.934000,55,13,+14.068,+0.538
0 days 00:52:53.461000,55,13,+14.466,+0.805
0 days 00:52:58.709000,55,13,+14.409,+0.849
0 days 00:53:03.121000,55,13,+14.420,+0.891
0 days 00:53:07.804000,55,13,+14.374,+0.886
0 days 00:53:11.387000,55,13,+14.158,+0.849
0 days 00:53:19.865000,55,13,+14.416,+0.742
0 days 00:53:23.850000,55,13,+14.471,+0.729
0 days 00:53:24.751000,55,13,+14.533,+0.744
0 days 00:53:29.134000,55,13,+14.512,+0.735
0 days 00:53:33.381000,55,13,+14.306,+0.716
0 days 00:53:34.457000,55,13,+14.227,+0.715
0 days 00:53:36.800000,55,13,+14.220,+0.763
0 days 00:53:42.161000,55,13,+14.535,+0.570
0 days 00:53:47.770000,55,13,+14.669,+0.585
0 days 00:53:51.961000,55,13,+14.667,+0.530
0 days 00:53:54.979000,55,13,+14.684,+0.552
0 days 00:54:02.171000,55,13,+14.997,+0.648
0 days 00:54:05.907000,55,13,+15.013,+0.651
0 days 00:54:10.135000,55,13,+15.168,+0.765
0 days 00:54:16.061000,55,13,+15.461,+0.651
0 days 00:54:20.906000,55,13,+15.653,+0.713
0 days 00:54:24.817000,55,13,+15.666,+0.714
0 days 00:54:31.223000,55,13,+15.911,+0.816
0 days 00:54:36.563000,55,13,+15.842,+0.937
0 days 00:54:40.895000,55,13,+15.816,+0.978
0 days 00:54:45.615000,55,13,+15.775,+0.964
0 days 00:54:49.262000,55,13,+15.614,+0.858
0 days 00:54:57.825000,55,13,+15.923,+0.846
0 days 00:55:01.762000,55,13,+15.983,+0.814
0 days 00:55:02.617000,55,13,+16.046,+0.773
0 days 00:55:07.051000,55,13,+16.048,+0.727
0 days 00:55:11.336000,55,13,+15.862,+0.578
0 days 00:55:12.388000,55,13,+15.786,+0.528
0 days 00:55:14.787000,55,13,+15.714,+0.635
0 days 00:55:20.187000,55,13,+16.106,+0.709
0 days 00:55:25.801000,55,13,+16.273,+0.710
0 days 00:55:29.965000,55,13,+16.284,+0.671
0 days 00:55:32.912000,55,13,+16.284,+0.676
0 days 00:55:40.190000,55,13,+16.580,+0.813
0 days 00:55:43.915000,55,13,+16.598,+0.820
0 days 00:55:48.254000,55,13,+16.630,+0.974
0 days 00:55:54.088000,55,13,+16.715,+0.912
0 days 00:55:58.840000,55,13,+16.778,+0.856
0 days 00:56:02.758000,55,13,+16.787,+0.833
0 days 00:56:09.062000,55,13,+16.962,+0.947
0 days 00:56:14.482000,55,13,+17.097,+1.002
0 days 00:56:18.802000,55,13,+17.123,+1.027
0 days 00:56:23.542000,55,13,+17.094,+0.994
0 days 00:56:27.191000,55,13,+16.906,+0.834
0 days 00:56:35.714000,55,13,+17.231,+0.966
0 days 00:56:39.683000,55,13,+17.286,+0.939
0 days 00:56:40.613000,55,13,+17.316,+0.918
0 days 00:56:45.022000,55,13,+17.374,+0.931
0 days 00:56:49.182000,55,13,+17.202,+0.797
0 days 00:56:50.322000,55,13,+17.142,+0.747
0 days 00:56:52.662000,55,13,+17.168,+0.952
0 days 00:56:58.008000,55,13,+17.619,+0.668
0 days 00:57:03.711000,55,13,+17.887,+0.707
0 days 00:57:07.989000,55,13,+17.942,+0.636
0 days 00:57:10.894000,55,13,+17.957,+0.634
0 days 00:57:18.255000,55,13,+18.252,+0.832
0 days 00:57:22.008000,55,13,+18.282,+0.836
0 days 00:57:26.223000,55,13,+18.460,+1.023
0 days 00:57:32.189000,55,13,+18.795,+1.146
0 days 00:57:36.907000,55,13,+18.852,+1.039
0 days 00:57:40.853000,55,13,+18.872,+0.995
0 days 00:57:47.211000,55,13,+19.147,+1.030
0 days 00:57:52.558000,55,13,+19.296,+1.082
0 days 00:57:56.913000,55,13,+19.373,+1.100
0 days 00:58:01.691000,55,13,+19.375,+1.066
0 days 00:58:05.458000,55,13,+19.326,+1.006
0 days 00:58:14.089000,55,13,+19.625,+1.124
0 days 00:58:18.066000,55,13,+19.667,+1.085
0 days 00:58:19.043000,55,13,+19.701,+1.076
0 days 00:58:23.363000,55,13,+19.761,+1.084
0 days 00:58:27.730000,55,13,+19.745,+1.091
0 days 00:58:28.937000,55,13,+19.742,+1.108
0 days 00:58:31.230000,55,13,+19.670,+1.247
0 days 00:58:36.622000,55,13,+19.686,+0.959
0 days 00:58:42.405000,55,13,+20.086,+1.189
0 days 00:58:46.653000,55,13,+20.161,+1.152
0 days 00:58:49.661000,55,13,+20.188,+1.166
0 days 00:58:57.064000,55,13,+20.453,+1.433
0 days 00:59:00.781000,55,13,+20.449,+1.416
0 days 00:59:04.864000,55,13,+20.494,+1.503
0 days 00:59:10.921000,55,13,+20.911,+1.616
0 days 00:59:15.793000,55,13,+21.107,+1.527
0 days 00:59:19.744000,55,13,+21.137,+1.486
0 days 00:59:26.364000,55,13,+21.597,+1.855
0 days 00:59:31.732000,55,13,+21.630,+1.854
0 days 00:59:36.154000,55,13,+21.680,+1.853
0 days 00:59:40.915000,55,13,+21.697,+1.847
0 days 00:59:44.728000,55,13,+21.700,+1.857
0 days 00:59:53.466000,55,13,+22.102,+2.129
0 days 00:59:57.422000,55,13,+22.135,+2.113
0 days 00:59:58.390000,55,13,+22.148,+2.084
0 days 01:00:02.715000,55,13,+22.169,+2.063
0 days 01:00:07.111000,55,13,+22.157,+2.079
0 days 01:00:08.290000,55,13,+22.157,+2.102
0 days 01:00:10.593000,55,13,+22.160,+2.174
0 days 01:00:16.086000,55,13,+22.371,+2.116
0 days 01:00:21.764000,55,13,+22.724,+2.081
0 days 01:00:25.986000,55,13,+22.781,+2.043
0 days 01:00:28.958000,55,13,+22.806,+2.068
0 days 01:00:36.322000,55,13,+23.112,+2.330
0 days 01:00:40.064000,55,13,+23.137,+2.317
0 days 01:00:44.141000,55,13,+23.207,+2.394
0 days 01:00:50.226000,55,13,+23.499,+2.555
0 days 01:00:55.110000,55,13,+23.672,+2.509
0 days 01:00:58.996000,55,13,+23.689,+2.485
0 days 01:01:05.601000,55,13,+24.116,+2.869
0 days 01:01:11.106000,55,13,+24.106,+2.936
0 days 01:01:15.453000,55,13,+24.123,+2.912
0 days 01:01:20.245000,55,13,+24.147,+2.903
0 days 01:01:24.094000,55,13,+24.147,+2.908
0 days 01:01:32.565000,55,14,+24.147,+2.908
0 days 01:01:33.038000,55,14,+24.724,+0.357
0 days 01:01:37.029000,55,14,+24.774,+0.343
0 days 01:01:37.900000,55,14,+24.852,+0.432
0 days 01:01:42.491000,55,14,+25.048,+0.528
0 days 01:01:46.695000,55,14,+24.897,+0.322
0 days 01:01:47.832000,55,14,+24.843,+0.239
0 days 01:01:50.314000,55,14,+24.911,+0.518
0 days 01:01:55.807000,55,14,+25.213,+0.782
0 days 01:02:01.851000,55,14,+25.839,+1.049
0 days 01:02:06.065000,55,14,+25.899,+0.996
0 days 01:02:09.060000,55,14,+25.959,+1.004
0 days 01:02:16.575000,55,14,+26.363,+1.207
0 days 01:02:20.320000,55,14,+26.413,+1.183
0 days 01:02:24.408000,55,14,+26.465,+1.264
0 days 01:02:30.518000,55,14,+26.936,+1.491
0 days 01:02:35.491000,55,14,+27.258,+1.541
0 days 01:02:39.554000,55,14,+27.340,+1.542
0 days 01:02:46.056000,55,14,+27.725,+1.817
0 days 01:02:51.682000,55,14,+27.928,+2.000
0 days 01:02:56.192000,55,14,+28.101,+2.123
0 days 01:03:00.984000,55,14,+28.169,+2.110
0 days 01:03:04.514000,55,15,+28.169,+2.110
0 days 01:03:04.854000,55,15,+28.204,+0.181
0 days 01:03:14.021000,55,16,+28.204,+0.181
0 days 01:03:14.216000,55,16,+29.085,+0.269
0 days 01:03:18.207000,55,16,+29.257,+0.296
0 days 01:03:18.987000,55,16,+29.128,+0.114
0 days 01:03:23.965000,55,17,+29.128,+0.114
0 days 01:03:24.622000,55,18,+29.128,+0.114
0 days 01:03:24.895000,55,19,+29.128,+0.114
0 days 01:03:25.461000,55,20,+29.128,+0.114
0 days 01:03:52.042000,55,20,+52.279,+21.306
0 days 01:03:54.754000,55,20,+52.711,+21.845
0 days 01:03:59.864000,55,20,+52.629,+21.699
0 days 01:04:05.139000,55,20,+52.380,+20.745
0 days 01:04:09.215000,55,20,+52.349,+20.652
0 days 01:04:12.210000,55,20,+52.397,+20.717
0 days 01:04:19.183000,55,20,+52.180,+20.057
0 days 01:04:22.897000,55,20,+52.162,+20.095
0 days 01:04:27.026000,55,20,+52.310,+20.182
0 days 01:04:32.742000,55,20,+52.351,+19.499
0 days 01:04:37.194000,55,20,+52.107,+18.933
0 days 01:04:41.075000,55,20,+52.065,+18.815
0 days 01:04:47.266000,55,20,+51.997,+18.407
0 days 01:04:52.414000,55,20,+51.766,+17.994
0 days 01:04:56.765000,55,20,+51.768,+17.958
0 days 01:05:01.661000,55,20,+51.835,+18.070
0 days 01:05:05.492000,55,20,+51.875,+18.352
0 days 01:05:13.892000,55,20,+51.974,+17.950
0 days 01:05:17.823000,55,20,+51.987,+17.917
0 days 01:05:18.604000,55,20,+52.012,+17.887
0 days 01:05:23.020000,55,20,+51.977,+17.753
0 days 01:05:27.433000,55,20,+52.002,+18.006
0 days 01:05:28.647000,55,20,+52.031,+18.122
0 days 01:05:30.949000,55,20,+51.987,+18.227
0 days 01:05:35.991000,55,20,+51.897,+18.062
0 days 01:05:41.217000,55,20,+51.488,+17.318
0 days 01:05:45.286000,55,20,+51.365,+17.161
0 days 01:05:48.233000,55,20,+51.383,+17.204
0 days 01:05:55.192000,55,20,+51.052,+16.593
0 days 01:05:58.895000,55,20,+51.021,+16.570
0 days 01:06:02.886000,55,20,+51.025,+16.406
0 days 01:06:08.496000,55,20,+50.857,+15.957
0 days 01:06:12.966000,55,20,+50.590,+15.426
0 days 01:06:16.867000,55,20,+50.566,+15.349
0 days 01:06:23.055000,55,20,+50.638,+14.927
0 days 01:06:28.340000,55,20,+50.406,+14.760
0 days 01:06:32.643000,55,20,+50.411,+14.804
0 days 01:06:37.467000,55,20,+50.421,+14.896
0 days 01:06:41.332000,55,20,+50.425,+15.130
0 days 01:06:49.767000,55,20,+50.381,+14.662
0 days 01:06:53.663000,55,20,+50.385,+14.614
0 days 01:06:54.425000,55,20,+50.403,+14.534
0 days 01:06:58.915000,55,20,+50.430,+14.381
0 days 01:07:03.267000,55,20,+50.445,+14.595
0 days 01:07:04.460000,55,20,+50.460,+14.681
0 days 01:07:06.707000,55,20,+50.376,+14.567
0 days 01:07:11.857000,55,20,+50.411,+14.308
0 days 01:07:17.294000,55,20,+50.225,+13.725
0 days 01:07:21.440000,55,20,+50.119,+13.706
0 days 01:07:24.398000,55,20,+50.161,+13.787
0 days 01:07:31.427000,55,20,+49.788,+13.238
0 days 01:07:35.132000,55,20,+49.780,+13.266
0 days 01:07:39.211000,55,20,+49.839,+13.057
0 days 01:07:44.932000,55,20,+49.837,+12.825
0 days 01:07:49.468000,55,20,+49.666,+12.354
0 days 01:07:53.415000,55,20,+49.652,+12.284
0 days 01:07:59.585000,55,20,+49.573,+11.897
0 days 01:08:04.870000,55,20,+49.361,+11.776
0 days 01:08:09.213000,55,20,+49.380,+11.818
0 days 01:08:13.998000,55,20,+49.420,+11.950
0 days 01:08:17.811000,55,20,+49.440,+12.174
0 days 01:08:26.314000,55,20,+49.450,+11.559
0 days 01:08:30.243000,55,20,+49.482,+11.390
0 days 01:08:31.077000,55,20,+49.497,+11.239
0 days 01:08:35.444000,55,20,+49.525,+11.116
0 days 01:08:39.841000,55,20,+49.544,+11.520
0 days 01:08:41.041000,55,20,+49.553,+11.512
0 days 01:08:43.388000,55,20,+49.575,+11.362
0 days 01:08:48.747000,55,20,+49.647,+11.692
0 days 01:08:54.144000,55,20,+49.455,+10.828
0 days 01:08:58.343000,55,20,+49.401,+10.684
0 days 01:09:01.294000,55,20,+49.427,+10.660
0 days 01:09:08.460000,55,20,+49.269,+10.088
0 days 01:09:12.168000,55,20,+49.264,+10.032
0 days 01:09:16.282000,55,20,+49.366,+9.924
0 days 01:09:22.115000,55,20,+49.353,+9.563
0 days 01:09:26.785000,55,20,+49.226,+9.166
0 days 01:09:30.629000,55,20,+49.208,+9.079
0 days 01:09:36.901000,55,20,+49.134,+8.769
0 days 01:09:42.233000,55,20,+48.888,+8.684
0 days 01:09:46.568000,55,20,+48.878,+8.667
0 days 01:09:51.332000,55,20,+48.888,+8.659
0 days 01:09:55.142000,55,20,+48.873,+8.637
0 days 01:10:03.645000,55,20,+48.805,+8.139
0 days 01:10:07.516000,55,20,+48.833,+8.064
0 days 01:10:08.358000,55,20,+48.868,+8.052
0 days 01:10:12.795000,55,20,+48.850,+8.065
0 days 01:10:17.196000,55,20,+48.865,+8.075
0 days 01:10:18.389000,55,20,+48.873,+8.072
0 days 01:10:20.744000,55,20,+48.863,+8.095
0 days 01:10:25.970000,55,20,+49.000,+8.269
0 days 01:10:31.430000,55,20,+48.584,+7.752
0 days 01:10:35.610000,55,20,+48.570,+7.782
0 days 01:10:38.606000,55,20,+48.597,+7.775
0 days 01:10:45.746000,55,20,+48.354,+7.420
0 days 01:10:49.469000,55,20,+48.317,+7.355
0 days 01:10:53.569000,55,20,+48.537,+7.562
0 days 01:10:59.334000,55,20,+48.580,+7.486
0 days 01:11:04.015000,55,20,+48.477,+7.252
0 days 01:11:07.933000,55,20,+48.439,+7.164
0 days 01:11:14.295000,55,20,+48.382,+7.110
0 days 01:11:19.543000,55,20,+48.288,+7.014
0 days 01:11:23.877000,55,20,+48.292,+7.032
0 days 01:11:28.643000,55,20,+48.328,+7.056
0 days 01:11:32.544000,55,20,+48.332,+7.035
0 days 01:11:40.990000,55,20,+48.448,+6.870
0 days 01:11:44.939000,55,20,+48.477,+6.795
0 days 01:11:45.697000,55,20,+48.533,+6.789
0 days 01:11:50.121000,55,20,+48.530,+6.765
0 days 01:11:54.472000,55,20,+48.521,+6.775
0 days 01:11:55.726000,55,20,+48.532,+6.780
0 days 01:11:57.961000,55,20,+48.520,+6.761
0 days 01:12:03.155000,55,20,+48.596,+6.853
0 days 01:12:08.836000,55,20,+48.605,+6.604
0 days 01:12:13.043000,55,20,+48.626,+6.574
0 days 01:12:16.002000,55,20,+48.640,+6.567
0 days 01:12:23.223000,55,20,+48.568,+6.361
0 days 01:12:26.965000,55,20,+48.559,+6.325
0 days 01:12:31.070000,55,20,+48.771,+6.461
0 days 01:12:36.939000,55,20,+48.869,+6.475
0 days 01:12:41.612000,55,20,+48.718,+6.206
0 days 01:12:45.543000,55,20,+48.678,+6.149
0 days 01:12:51.874000,55,20,+48.658,+6.037
0 days 01:12:57.260000,55,20,+48.492,+5.958
0 days 01:13:01.705000,55,20,+48.513,+5.958
0 days 01:13:06.396000,55,20,+48.556,+6.030
0 days 01:13:10.196000,55,20,+48.578,+6.192
0 days 01:13:18.750000,55,20,+48.687,+5.945
0 days 01:13:22.689000,55,20,+48.731,+5.899
0 days 01:13:23.493000,55,20,+48.755,+5.887
0 days 01:13:27.982000,55,20,+48.761,+5.962
0 days 01:13:32.322000,55,20,+48.767,+6.193
0 days 01:13:33.566000,55,20,+48.780,+6.273
0 days 01:13:35.837000,55,20,+48.754,+6.103
0 days 01:13:41.082000,55,20,+48.928,+5.958
0 days 01:13:46.575000,55,20,+48.693,+5.594
0 days 01:13:50.796000,55,20,+48.737,+5.592
0 days 01:13:53.734000,55,20,+48.763,+5.602
0 days 01:14:00.952000,55,20,+48.714,+5.288
0 days 01:14:04.647000,55,20,+48.718,+5.255
0 days 01:14:08.693000,55,20,+48.834,+5.234
0 days 01:14:14.466000,55,20,+48.916,+5.138
0 days 01:14:19.373000,55,20,+48.839,+4.995
0 days 01:14:23.197000,55,20,+48.810,+4.988
0 days 01:14:29.597000,55,20,+48.956,+4.592
0 days 01:14:34.844000,55,20,+48.702,+4.244
0 days 01:14:39.188000,55,20,+48.719,+2.995
0 days 01:14:43.991000,55,20,+48.773,+2.864
0 days 01:14:47.771000,55,20,+48.790,+2.845
0 days 01:14:56.367000,55,20,+48.960,+2.318
0 days 01:15:00.280000,55,20,+48.982,+2.279
0 days 01:15:01.138000,55,20,+49.006,+2.200
0 days 01:15:05.649000,55,20,+49.087,+2.119
0 days 01:15:10.044000,55,20,+49.073,+2.127
0 days 01:15:11.186000,55,20,+49.071,+2.123
0 days 01:15:13.397000,55,20,+48.892,+2.124
0 days 01:15:18.532000,55,20,+48.936,+2.107
0 days 01:15:24.297000,55,20,+48.986,+2.017
0 days 01:15:28.442000,55,20,+48.886,+1.849
0 days 01:15:31.391000,55,20,+48.879,+1.835
0 days 01:15:38.644000,55,20,+48.978,+1.719
0 days 01:15:42.367000,55,20,+48.980,+1.701
0 days 01:15:46.371000,55,20,+49.124,+1.839
0 days 01:15:52.129000,55,20,+49.167,+1.748
0 days 01:15:56.850000,55,20,+49.131,+1.470
0 days 01:16:00.797000,55,20,+49.088,+1.426
0 days 01:16:07.130000,55,20,+49.146,+1.285
0 days 01:16:12.471000,55,20,+49.240,+1.205
0 days 01:16:16.945000,55,20,+49.246,+1.198
0 days 01:16:21.548000,55,20,+49.216,+1.135
0 days 01:16:25.267000,55,20,+49.179,+1.059
0 days 01:16:35.392000,55,17,+49.179,+1.059
0 days 01:16:35.466000,55,17,+50.895,+5.144
0 days 01:16:39.672000,55,17,+51.086,+5.232
0 days 01:16:40.516000,55,17,+51.154,+5.175
0 days 01:16:45.072000,55,17,+51.376,+5.194
0 days 00:00:09.326000,5,14,,
0 days 00:45:22.383000,5,14,+1.596,+0.188
0 days 00:45:22.527000,5,14,+1.391,+0.165
0 days 00:45:25.256000,5,14,+1.929,+0.163
0 days 00:45:30.911000,5,14,+2.870,+0.251
0 days 00:45:37.358000,5,14,+3.554,+0.183
0 days 00:45:41.293000,5,14,+3.766,+0.358
0 days 00:45:44.157000,5,14,+3.722,+0.369
0 days 00:45:51.929000,5,15,+3.722,+0.369
0 days 00:45:52.075000,5,15,+4.751,+0.039
0 days 00:45:55.704000,5,14,+4.751,+0.039
0 days 00:45:55.787000,5,14,+4.772,+0.566
0 days 00:45:59.951000,5,15,+4.772,+0.566
0 days 00:46:00.219000,5,15,+5.281,+0.175
0 days 00:46:06.586000,5,15,+5.872,+0.056
0 days 00:46:11.533000,5,15,+6.537,+0.260
0 days 00:46:15.737000,5,15,+6.697,+0.355
0 days 00:46:23.004000,5,15,+7.640,+0.407
0 days 00:46:27.658000,5,15,+7.733,+0.501
0 days 00:46:31.984000,5,15,+7.795,+0.530
0 days 00:46:36.707000,5,15,+7.745,+0.583
0 days 00:46:40.462000,5,15,+7.667,+0.645
0 days 00:46:49.460000,5,15,+8.339,+0.344
0 days 00:46:53.458000,5,15,+8.491,+0.275
0 days 00:46:54.558000,5,15,+8.702,+0.318
0 days 00:46:59.260000,5,15,+8.805,+0.396
0 days 00:47:03.503000,5,15,+8.731,+0.361
0 days 00:47:04.669000,5,15,+8.692,+0.333
0 days 00:47:07.099000,5,15,+8.763,+0.344
0 days 00:47:12.616000,5,15,+9.438,+0.261
0 days 00:47:18.354000,5,15,+9.777,+0.301
0 days 00:47:22.534000,5,15,+9.905,+0.384
0 days 00:47:25.555000,5,15,+9.898,+0.368
0 days 00:47:32.834000,5,15,+10.336,+0.528
0 days 00:47:36.501000,5,15,+10.339,+0.519
0 days 00:47:40.715000,5,15,+10.443,+0.591
0 days 00:47:46.705000,5,15,+10.721,+0.492
0 days 00:47:51.300000,5,15,+10.917,+0.450
0 days 00:47:55.268000,5,15,+10.934,+0.413
0 days 00:48:01.759000,5,15,+11.370,+0.603
0 days 00:48:06.822000,5,15,+11.330,+0.584
0 days 00:48:11.137000,5,15,+11.383,+0.587
0 days 00:48:15.858000,5,15,+11.300,+0.637
0 days 00:48:19.379000,5,15,+10.989,+0.680
0 days 00:48:27.937000,5,15,+11.322,+0.532
0 days 00:48:31.843000,5,15,+11.422,+0.487
0 days 00:48:32.924000,5,15,+11.519,+0.476
0 days 00:48:37.259000,5,15,+11.536,+0.507
0 days 00:48:41.460000,5,15,+11.260,+0.487
0 days 00:48:42.548000,5,15,+11.143,+0.480
0 days 00:48:44.820000,5,15,+11.040,+0.453
0 days 00:48:50.233000,5,15,+11.485,+0.527
0 days 00:48:55.689000,5,15,+11.619,+0.571
0 days 00:49:00.054000,5,15,+11.779,+0.648
