LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,87,,4,3.0,INTERMEDIATE,False,0,0 days 01:21:05.605000,0.0,,3.0,
,4,,2,4.0,,,,0 days 01:21:10.630000,,,,
,4,,3,0.0,UNKNOWN,False,1,0 days 01:21:10.630000,0.0,,0.0,
,81,,2,4.0,,,,0 days 01:21:10.630000,,,,
,1,,2,4.0,,,,0 days 01:21:10.630000,,,,
,1,,3,0.0,UNKNOWN,False,1,0 days 01:21:10.630000,0.0,,0.0,
,81,,3,0.0,UNKNOWN,False,1,0 days 01:21:15.644000,0.0,,0.0,
,1,,3,4.0,INTERMEDIATE,,,0 days 01:21:15.644000,,,4.0,
,63,,2,4.0,,,,0 days 01:21:15.644000,,,,
,63,,3,4.0,INTERMEDIATE,False,1,0 days 01:21:15.644000,0.0,,4.0,
,16,,2,4.0,,,,0 days 01:21:15.644000,,,,
,22,,2,4.0,,,,0 days 01:21:20.666000,,,,
,22,,3,0.0,UNKNOWN,False,1,0 days 01:21:20.666000,0.0,,0.0,
,23,,2,2.0,,,,0 days 01:21:20.666000,,,,
,16,,3,4.0,INTERMEDIATE,False,1,0 days 01:21:20.666000,0.0,,4.0,
,22,,3,4.0,INTERMEDIATE,,,0 days 01:21:25.645000,,,4.0,
,23,,3,2.0,INTERMEDIATE,False,1,0 days 01:21:25.645000,0.0,,2.0,
,44,,2,4.0,,,,0 days 01:21:25.645000,,,,
,44,,3,4.0,INTERMEDIATE,False,1,0 days 01:21:25.645000,0.0,,4.0,
,10,,2,4.0,,,,0 days 01:21:25.645000,,,,
,10,,3,4.0,INTERMEDIATE,False,1,0 days 01:21:30.673000,0.0,,4.0,
,14,,2,4.0,,,,0 days 01:21:30.673000,,,,
,14,,3,4.0,INTERMEDIATE,False,1,0 days 01:21:30.673000,0.0,,4.0,
,18,,2,4.0,,,,0 days 01:21:30.673000,,,,
,4,,3,4.0,INTERMEDIATE,,,0 days 01:21:35.676000,,,4.0,
,18,,3,4.0,INTERMEDIATE,False,1,0 days 01:21:35.676000,0.0,,4.0,
,5,,3,4.0,,,,0 days 01:21:35.676000,,,,
,12,,2,4.0,,,,0 days 01:21:35.676000,,,,
,27,,2,4.0,,,,0 days 01:21:35.676000,,,,
,27,,3,4.0,INTERMEDIATE,False,1,0 days 01:21:35.676000,0.0,,4.0,
,81,,3,4.0,INTERMEDIATE,,,0 days 01:21:40.676000,,,4.0,
,5,,5,4.0,INTERMEDIATE,False,1,0 days 01:21:40.676000,0.0,,4.0,
,12,,3,4.0,INTERMEDIATE,False,1,0 days 01:21:40.676000,0.0,,4.0,
,30,,4,4.0,,,,0 days 01:21:45.689000,,,,
,31,,2,4.0,,,,0 days 01:21:45.689000,,,,
,30,,5,0.0,INTERMEDIATE,True,0,0 days 01:21:50.692000,0.0,,0.0,
,31,,3,0.0,INTERMEDIATE,True,0,0 days 01:21:50.692000,0.0,,0.0,
,87,,3,1.0,,,,0 days 01:21:55.712000,,,,
,87,,5,0.0,INTERMEDIATE,False,0,0 days 01:21:55.712000,0.0,,0.0,
,4,,3,5.0,,,,0 days 01:23:30.724000,,,,
,81,,3,5.0,,,,0 days 01:23:35.726000,,,,
,1,,3,5.0,,,,0 days 01:23:35.726000,,,,
,63,,3,5.0,,,,0 days 01:23:35.726000,,,,
,22,,3,5.0,,,,0 days 01:23:40.716000,,,,
,16,,3,5.0,,,,0 days 01:23:40.716000,,,,
,23,,3,3.0,,,,0 days 01:23:45.706000,,,,
,44,,3,5.0,,,,0 days 01:23:45.706000,,,,
,10,,3,5.0,,,,0 days 01:23:45.706000,,,,
,14,,3,5.0,,,,0 days 01:23:50.717000,,,,
,18,,3,5.0,,,,0 days 01:23:50.717000,,,,
,27,,3,5.0,,,,0 days 01:23:50.717000,,,,
,5,,4,4.0,,,,0 days 01:23:55.733000,,,,
,5,,5,5.0,,,,0 days 01:23:55.733000,,,,
,12,,3,5.0,,,,0 days 01:23:55.733000,,,,
,30,,5,1.0,,,,0 days 01:23:55.733000,,,,
