LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,30,,2,2.0,,,,0 days 00:49:43.182000,,,,
13.0,30,0 days 00:01:51.149000,2,,,,,0 days 00:49:43.567000,,,,
,12,,3,4.0,SOFT,,,0 days 00:49:48.182000,,,4.0,
,14,,1,12.0,,,,0 days 00:49:48.182000,,,,
,31,,1,1.0,,,,0 days 00:49:53.197000,,,,
12.0,18,0 days 00:01:18.734000,1,,,,,0 days 00:49:54.670000,,,,
,18,,1,11.0,,,,0 days 00:49:58.188000,,,,
,55,,1,4.0,,,,0 days 00:50:13.192000,,,,
,16,,2,1.0,,,,0 days 00:50:23.189000,,,,
13.0,5,0 days 00:01:19.397000,2,,,,,0 days 00:50:24.485000,,,,
,5,,2,12.0,,,,0 days 00:50:28.187000,,,,
,23,,1,9.0,,,,0 days 00:50:53.186000,,,,
,87,,1,1.0,,,,0 days 00:50:58.188000,,,,
,30,,1,,,,,0 days 00:50:59.816000,0.0,,,
14.0,30,0 days 00:01:18.768000,2,,,,,0 days 00:50:59.816000,1.0,,,
,30,,2,3.0,,,,0 days 00:51:03.191000,,,,
,14,,1,13.0,,,,0 days 00:51:08.200000,,,,
,31,,1,2.0,,,,0 days 00:51:13.206000,,,,
,31,,0,,,,,0 days 00:51:13.219000,0.0,,,
10.0,31,0 days 00:01:19.139000,1,,,,,0 days 00:51:13.219000,1.0,,,
,18,,1,12.0,,,,0 days 00:51:23.199000,,,,
,44,,1,10.0,,,,0 days 00:51:23.199000,,,,
,10,,2,3.0,,,,0 days 00:51:28.202000,,,,
,10,,3,3.0,SOFT,False,1,0 days 00:51:28.202000,0.0,,3.0,
,44,,2,0.0,SOFT,True,0,0 days 00:51:28.202000,0.0,,0.0,
,1,,1,,,,,0 days 00:51:29.045000,1.0,,,
15.0,55,0 days 00:01:17.401000,1,,,,,0 days 00:51:29.045000,3.0,,,
,55,,1,5.0,,,,0 days 00:51:33.199000,,,,
,63,,2,5.0,,,,0 days 00:51:38.207000,,,,
,12,,3,5.0,,,,0 days 00:51:43.199000,,,,
,16,,2,2.0,,,,0 days 00:51:43.199000,,,,
,22,,2,13.0,,,,0 days 00:51:43.199000,,,,
,16,,1,,,,,0 days 00:51:43.220000,0.0,,,
13.0,16,0 days 00:01:17.461000,2,,,,,0 days 00:51:43.220000,1.0,,,
,22,,3,13.0,MEDIUM,False,1,0 days 00:51:48.200000,0.0,,13.0,
,7,,1,11.0,,,,0 days 01:02:53.284000,,,,
,63,,2,6.0,,,,0 days 01:02:53.284000,,,,
,4,,1,12.0,,,,0 days 01:02:58.263000,,,,
,7,,2,0.0,UNKNOWN,False,1,0 days 01:02:58.263000,0.0,,0.0,
,12,,3,6.0,,,,0 days 01:02:58.263000,,,,
15.0,12,0 days 00:11:11.593000,3,,,,,0 days 01:02:58.631000,,,,
,7,,2,,SOFT,True,0,0 days 01:03:03.269000,,,,
,10,,3,4.0,,,,0 days 01:03:03.269000,,,,
,81,,2,11.0,,,,0 days 01:03:03.269000,,,,
,5,,2,13.0,,,,0 days 01:03:08.260000,,,,
,22,,3,14.0,,,,0 days 01:03:08.260000,,,,
,4,,2,0.0,SOFT,True,0,0 days 01:03:38.274000,0.0,,0.0,
,63,,3,10.0,MEDIUM,False,0,0 days 01:03:38.274000,0.0,,10.0,
,81,,3,0.0,UNKNOWN,False,1,0 days 01:03:38.274000,0.0,,0.0,
,5,,3,0.0,SOFT,True,0,0 days 01:03:43.297000,0.0,,0.0,
,22,,4,14.0,MEDIUM,False,1,0 days 01:03:43.297000,0.0,,14.0,
,30,,2,4.0,,,,0 days 01:03:43.297000,,,,
,81,,3,,SOFT,True,0,0 days 01:03:43.297000,,,,
,30,,3,4.0,SOFT,False,1,0 days 01:03:48.293000,0.0,,4.0,
,44,,2,1.0,,,,0 days 01:03:48.293000,,,,
16.0,12,,3,,,,,0 days 01:03:52.470000,,,,
,6,,2,16.0,,,,0 days 01:03:53.293000,,,,
,12,,4,9.0,MEDIUM,False,0,0 days 01:03:53.293000,0.0,,9.0,
,23,,1,10.0,,,,0 days 01:03:53.293000,,,,
,44,,3,0.0,UNKNOWN,False,1,0 days 01:03:53.293000,0.0,,0.0,
,6,,3,16.0,MEDIUM,False,1,0 days 01:03:58.307000,0.0,,16.0,
,10,,4,9.0,MEDIUM,False,0,0 days 01:03:58.307000,0.0,,9.0,
,23,,2,0.0,UNKNOWN,False,1,0 days 01:03:58.307000,0.0,,0.0,
,55,,1,6.0,,,,0 days 01:03:58.307000,,,,
,23,,2,,SOFT,True,0,0 days 01:04:03.422000,,,,
,27,,4,10.0,,,,0 days 01:04:03.422000,,,,
,27,,5,0.0,SOFT,True,0,0 days 01:04:03.422000,0.0,,0.0,
,55,,2,9.0,MEDIUM,False,0,0 days 01:04:03.422000,0.0,,9.0,
,1,,2,5.0,,,,0 days 01:04:08.323000,,,,
12.0,1,0 days 00:15:45.226000,2,,,,,0 days 01:04:08.326000,,,,
,44,,3,1.0,SOFT,,,0 days 01:04:13.323000,,,1.0,
13.0,1,,2,,,,,0 days 01:04:24.495000,,,,
,1,,3,7.0,MEDIUM,False,0,0 days 01:04:28.323000,0.0,,7.0,
,16,,2,3.0,,,,0 days 01:04:38.325000,,,,
,16,,3,3.0,SOFT,False,1,0 days 01:04:43.329000,0.0,,3.0,
,14,,1,14.0,,,,0 days 01:04:53.332000,,,,
,14,,2,0.0,SOFT,True,0,0 days 01:04:53.332000,0.0,,0.0,
,63,,3,11.0,,,,0 days 01:05:03.320000,,,,
,7,,2,1.0,,,,0 days 01:05:18.327000,,,,
,4,,2,1.0,,,,0 days 01:05:23.334000,,,,
,22,,4,15.0,,,,0 days 01:05:23.334000,,,,
,81,,3,1.0,,,,0 days 01:05:28.332000,,,,
,5,,3,1.0,,,,0 days 01:05:38.327000,,,,
,12,,4,10.0,,,,0 days 01:05:43.332000,,,,
,44,,3,2.0,,,,0 days 01:05:43.332000,,,,
,30,,3,5.0,,,,0 days 01:05:53.329000,,,,
,6,,3,17.0,,,,0 days 01:05:58.329000,,,,
,10,,4,10.0,,,,0 days 01:05:58.329000,,,,
,55,,2,10.0,,,,0 days 01:06:03.333000,,,,
,23,,2,1.0,,,,0 days 01:06:08.337000,,,,
,27,,5,1.0,,,,0 days 01:06:13.333000,,,,
,1,,3,8.0,,,,0 days 01:06:18.332000,,,,
,14,,2,1.0,,,,0 days 01:06:23.335000,,,,
,18,,1,13.0,,,,0 days 01:06:28.336000,,,,
,18,,2,0.0,UNKNOWN,False,1,0 days 01:06:28.336000,0.0,,0.0,
,63,,3,12.0,,,,0 days 01:06:28.336000,,,,
19.0,63,0 days 00:01:22.411000,3,,,,,0 days 01:06:28.394000,,,,
,16,,3,4.0,,,,0 days 01:06:33.347000,,,,
,18,,2,,SOFT,True,0,0 days 01:06:33.347000,,,,
,7,,2,2.0,,,,0 days 01:06:38.347000,,,,
,7,,0,,,,,0 days 01:06:38.351000,0.0,,,
14.0,7,0 days 00:01:18.527000,2,,,,,0 days 01:06:38.351000,1.0,,,
,22,,4,16.0,,,,0 days 01:06:43.353000,,,,
17.0,22,0 days 00:01:22.755000,4,,,,,0 days 01:06:43.550000,,,,
,81,,3,2.0,,,,0 days 01:06:48.348000,,,,
,81,,2,,,,,0 days 01:06:48.378000,0.0,,,
14.0,81,0 days 00:01:17.670000,3,,,,,0 days 01:06:48.378000,1.0,,,
,4,,2,2.0,,,,0 days 01:06:58.346000,,,,
,5,,3,2.0,,,,0 days 01:06:58.346000,,,,
15.0,4,0 days 00:01:36.354000,2,,,,,0 days 01:06:58.346000,,,,
,5,,2,,,,,0 days 01:06:58.346000,0.0,,,
16.0,5,0 days 00:01:18.438000,3,,,,,0 days 01:06:58.346000,1.0,,,
,44,,3,3.0,,,,0 days 01:07:03.343000,,,,
,44,,0,,,,,0 days 01:07:03.850000,0.0,,,
14.0,44,0 days 00:01:18.071000,3,,,,,0 days 01:07:03.850000,1.0,,,
,12,,4,11.0,,,,0 days 01:07:08.344000,,,,
18.0,12,0 days 00:01:23.651000,4,,,,,0 days 01:07:08.413000,,,,
,30,,3,6.0,,,,0 days 01:07:13.346000,,,,
17.0,30,0 days 00:01:19.257000,3,,,,,0 days 01:07:13.372000,,,,
,6,,3,18.0,,,,0 days 01:07:18.346000,,,,
19.0,6,0 days 00:01:20.987000,3,,,,,0 days 01:07:18.367000,,,,
,10,,4,11.0,,,,0 days 01:07:23.356000,,,,
16.0,10,0 days 00:01:23.810000,4,,,,,0 days 01:07:23.433000,,,,
,23,,2,2.0,,,,0 days 01:07:28.348000,,,,
,55,,2,11.0,,,,0 days 01:07:28.348000,,,,
,23,,1,,,,,0 days 01:07:28.700000,0.0,,,
13.0,23,0 days 00:01:17.921000,2,,,,,0 days 01:07:28.700000,1.0,,,
18.0,55,0 days 00:01:24.587000,2,,,,,0 days 01:07:28.700000,,,,
,27,,5,2.0,,,,0 days 01:07:33.347000,,,,
,27,,4,,,,,0 days 01:07:33.727000,0.0,,,
13.0,27,0 days 00:01:18.586000,5,,,,,0 days 01:07:33.727000,1.0,,,
,1,,3,9.0,,,,0 days 01:07:43.348000,,,,
15.0,1,0 days 00:01:23.242000,3,,,,,0 days 01:07:43.733000,,,,
,63,,3,13.0,,,,0 days 01:07:48.354000,,,,
,14,,2,2.0,,,,0 days 01:07:58.354000,,,,
17.0,14,0 days 00:01:35.108000,2,,,,,0 days 01:07:58.370000,,,,
18.0,22,0 days 00:01:20.234000,4,,,,,0 days 01:08:03.257000,,,,
,22,,4,17.0,,,,0 days 01:08:03.354000,,,,
,16,,3,5.0,,,,0 days 01:08:13.358000,,,,
16.0,16,0 days 00:01:39.978000,3,,,,,0 days 01:08:13.420000,,,,
,4,,1,,,,,0 days 01:08:14.113000,0.0,,,
16.0,4,0 days 00:01:17.518000,2,,,,,0 days 01:08:14.113000,1.0,,,
,4,,2,3.0,,,,0 days 01:08:18.356000,,,,
,18,,2,1.0,,,,0 days 01:08:28.362000,,,,
19.0,12,0 days 00:01:23.099000,4,,,,,0 days 01:08:29.925000,,,,
,12,,4,12.0,,,,0 days 01:08:33.351000,,,,
,6,,3,19.0,,,,0 days 01:08:38.363000,,,,
17.0,10,0 days 00:01:23.695000,4,,,,,0 days 01:08:45.495000,,,,
,10,,4,12.0,,,,0 days 01:08:48.359000,,,,
19.0,55,0 days 00:01:23.033000,2,,,,,0 days 01:08:50.450000,,,,
,7,,2,3.0,,,,0 days 01:08:53.356000,,,,
,55,,2,12.0,,,,0 days 01:08:53.356000,,,,
,81,,3,3.0,,,,0 days 01:08:58.367000,,,,
,1,,3,10.0,,,,0 days 01:09:03.362000,,,,
,5,,3,3.0,,,,0 days 01:09:03.362000,,,,
,63,,3,14.0,,,,0 days 01:09:13.353000,,,,
,31,,1,3.0,,,,0 days 01:09:18.352000,,,,
,31,,2,0.0,UNKNOWN,False,1,0 days 01:09:18.352000,0.0,,0.0,
,31,,2,3.0,SOFT,,,0 days 01:09:23.366000,,,3.0,
,44,,3,4.0,,,,0 days 01:09:23.366000,,,,
18.0,14,0 days 00:01:30.110000,2,,,,,0 days 01:09:28.060000,,,,
,14,,2,3.0,,,,0 days 01:09:28.366000,,,,
17.0,16,0 days 00:01:23.561000,3,,,,,0 days 01:09:36.096000,,,,
,16,,3,6.0,,,,0 days 01:09:38.350000,,,,
,30,,3,7.0,,,,0 days 01:09:38.350000,,,,
,18,,2,2.0,,,,0 days 01:09:43.369000,,,,
,27,,5,3.0,,,,0 days 01:09:43.369000,,,,
,18,,1,,,,,0 days 01:09:43.536000,0.0,,,
16.0,18,0 days 00:01:18.057000,2,,,,,0 days 01:09:43.536000,1.0,,,
20.0,12,0 days 00:01:22.834000,4,,,,,0 days 01:09:52.835000,,,,
,12,,4,13.0,,,,0 days 01:09:53.376000,,,,
,23,,2,3.0,,,,0 days 01:09:58.374000,,,,
,23,,3,3.0,SOFT,False,1,0 days 01:09:58.374000,0.0,,3.0,
,22,,4,18.0,,,,0 days 01:10:08.374000,,,,
18.0,10,0 days 00:01:23.569000,4,,,,,0 days 01:10:09.068000,,,,
,10,,4,13.0,,,,0 days 01:10:13.375000,,,,
,22,,5,0.0,SOFT,True,0,0 days 01:10:13.375000,0.0,,0.0,
,4,,2,4.0,,,,0 days 01:10:18.376000,,,,
,55,,2,13.0,,,,0 days 01:10:18.376000,,,,
,1,,3,11.0,,,,0 days 01:10:28.378000,,,,
22.0,63,0 days 00:01:22.194000,3,,,,,0 days 01:10:33.368000,,,,
,63,,3,15.0,,,,0 days 01:10:33.368000,,,,
,7,,2,4.0,,,,0 days 01:10:43.374000,,,,
,44,,3,5.0,,,,0 days 01:10:43.374000,,,,
,14,,1,,,,,0 days 01:10:46.003000,0.0,,,
19.0,14,0 days 00:01:18.038000,2,,,,,0 days 01:10:46.003000,1.0,,,
,6,,3,20.0,,,,0 days 01:10:48.371000,,,,
,14,,2,4.0,,,,0 days 01:10:48.371000,,,,
,81,,3,4.0,,,,0 days 01:10:48.371000,,,,
,6,,4,0.0,SOFT,True,0,0 days 01:10:53.382000,0.0,,0.0,
,31,,2,4.0,,,,0 days 01:10:58.379000,,,,
,5,,3,4.0,,,,0 days 01:11:18.377000,,,,
,12,,4,14.0,,,,0 days 01:11:18.377000,,,,
,10,,4,14.0,,,,0 days 01:11:33.381000,,,,
,30,,3,8.0,,,,0 days 01:11:33.381000,,,,
21.0,55,0 days 00:01:23.013000,2,,,,,0 days 01:11:36.983000,,,,
,55,,2,14.0,,,,0 days 01:11:38.376000,,,,
,16,,3,7.0,,,,0 days 01:11:48.390000,,,,
18.0,1,0 days 00:01:22.665000,3,,,,,0 days 01:11:48.390000,,,,
,1,,3,12.0,,,,0 days 01:11:53.383000,,,,
,27,,5,4.0,,,,0 days 01:11:53.383000,,,,
17.0,7,0 days 00:01:18.232000,2,,,,,0 days 01:11:58.042000,,,,
,7,,2,5.0,,,,0 days 01:11:58.384000,,,,
,63,,3,16.0,,,,0 days 01:11:58.384000,,,,
,4,,2,5.0,,,,0 days 01:12:03.383000,,,,
,18,,2,3.0,,,,0 days 01:12:13.377000,,,,
,23,,3,4.0,,,,0 days 01:12:13.377000,,,,
,81,,3,5.0,,,,0 days 01:12:13.377000,,,,
,22,,5,1.0,,,,0 days 01:12:18.382000,,,,
,31,,2,5.0,,,,0 days 01:12:18.382000,,,,
13.0,31,0 days 00:01:19.829000,2,,,,,0 days 01:12:18.510000,,,,
,44,,3,6.0,,,,0 days 01:12:23.385000,,,,
,44,,4,0.0,UNKNOWN,False,1,0 days 01:12:23.385000,0.0,,0.0,
,14,,2,5.0,,,,0 days 01:12:38.394000,,,,
22.0,12,0 days 00:01:22.395000,4,,,,,0 days 01:12:39.336000,,,,
,12,,4,15.0,,,,0 days 01:12:43.399000,,,,
,6,,4,1.0,,,,0 days 01:12:48.398000,,,,
,30,,2,,,,,0 days 01:12:50.260000,0.0,,,
20.0,30,0 days 00:01:18.455000,3,,,,,0 days 01:12:50.260000,1.0,,,
,30,,3,9.0,,,,0 days 01:12:53.397000,,,,
20.0,10,0 days 00:01:23.364000,4,,,,,0 days 01:12:56.314000,,,,
,10,,4,15.0,,,,0 days 01:12:58.395000,,,,
22.0,55,0 days 00:01:23,2,,,,,0 days 01:12:59.698000,,,,
19.0,16,0 days 00:01:17.751000,3,,,,,0 days 01:13:03.374000,,,,
,5,,3,5.0,,,,0 days 01:13:03.397000,,,,
,55,,2,15.0,,,,0 days 01:13:03.397000,,,,
,16,,3,8.0,,,,0 days 01:13:08.388000,,,,
19.0,1,0 days 00:01:22.528000,3,,,,,0 days 01:13:10.903000,,,,
,1,,3,13.0,,,,0 days 01:13:13.379000,,,,
,27,,5,5.0,,,,0 days 01:13:13.379000,,,,
19.0,4,0 days 00:01:17.252000,2,,,,,0 days 01:13:20.336000,3.0,,,
,55,,1,,,,,0 days 01:13:20.336000,1.0,,,
,4,,2,6.0,,,,0 days 01:13:23.385000,,,,
,7,,2,6.0,,,,0 days 01:13:23.385000,,,,
,63,,3,17.0,,,,0 days 01:13:23.385000,,,,
,23,,3,5.0,,,,0 days 01:13:28.380000,,,,
,23,,2,,,,,0 days 01:13:28.472000,0.0,,,
16.0,23,0 days 00:01:17.713000,3,,,,,0 days 01:13:28.472000,1.0,,,
,81,,3,6.0,,,,0 days 01:13:33.397000,,,,
,22,,5,2.0,,,,0 days 01:13:38.398000,,,,
,22,,1,,,,,0 days 01:13:38.498000,0.0,,,
21.0,22,0 days 00:01:18.061000,5,,,,,0 days 01:13:38.498000,1.0,,,
21.0,14,0 days 00:01:17.736000,2,,,,,0 days 01:13:52.314000,,,,
,14,,2,6.0,,,,0 days 01:13:53.397000,,,,
,12,,4,16.0,,,,0 days 01:14:03.389000,,,,
,6,,4,2.0,,,,0 days 01:14:08.391000,,,,
,6,,1,,,,,0 days 01:14:08.423000,0.0,,,
23.0,6,0 days 00:01:17.847000,4,,,,,0 days 01:14:08.423000,1.0,,,
,18,,2,4.0,,,,0 days 01:14:13.398000,,,,
,10,,4,16.0,,,,0 days 01:14:23.398000,,,,
,31,,2,6.0,,,,0 days 01:14:23.398000,,,,
,55,,2,16.0,,,,0 days 01:14:23.398000,,,,
,5,,3,6.0,,,,0 days 01:14:28.402000,,,,
20.0,1,0 days 00:01:22.343000,3,,,,,0 days 01:14:33.279000,,,,
,1,,3,14.0,,,,0 days 01:14:33.398000,,,,
,16,,3,9.0,,,,0 days 01:14:38.400000,,,,
,30,,3,10.0,,,,0 days 01:14:43.399000,,,,
,4,,2,7.0,,,,0 days 01:14:48.398000,,,,
,7,,2,7.0,,,,0 days 01:14:48.398000,,,,
,27,,5,6.0,,,,0 days 01:14:53.400000,,,,
,81,,3,7.0,,,,0 days 01:14:58.398000,,,,
,22,,5,3.0,,,,0 days 01:15:18.398000,,,,
,14,,2,7.0,,,,0 days 01:15:23.395000,,,,
,12,,4,17.0,,,,0 days 01:15:28.403000,,,,
,23,,3,6.0,,,,0 days 01:15:28.403000,,,,
,18,,2,5.0,,,,0 days 01:15:33.403000,,,,
,63,,3,18.0,,,,0 days 01:15:38.398000,,,,
15.0,31,0 days 00:01:19.818000,2,,,,,0 days 01:15:38.992000,,,,
,31,,2,7.0,,,,0 days 01:15:43.412000,,,,
,10,,4,17.0,,,,0 days 01:15:48.419000,,,,
,55,,2,17.0,,,,0 days 01:15:48.419000,,,,
,5,,3,7.0,,,,0 days 01:15:53.411000,,,,
,6,,4,3.0,,,,0 days 01:16:18.420000,,,,
,16,,3,10.0,,,,0 days 01:16:43.413000,,,,
,1,,3,15.0,,,,0 days 01:17:03.413000,,,,
,27,,5,7.0,,,,0 days 01:17:13.418000,,,,
,30,,3,11.0,,,,0 days 01:17:13.418000,,,,
,4,,2,8.0,,,,0 days 01:17:18.413000,,,,
,7,,2,8.0,,,,0 days 01:17:23.418000,,,,
,81,,3,8.0,,,,0 days 01:17:28.416000,,,,
,14,,2,8.0,,,,0 days 01:17:58.421000,,,,
,23,,3,7.0,,,,0 days 01:17:58.421000,,,,
,22,,5,4.0,,,,0 days 01:18:08.419000,,,,
,18,,2,6.0,,,,0 days 01:18:13.417000,,,,
,12,,4,18.0,,,,0 days 01:18:18.425000,,,,
,55,,2,18.0,,,,0 days 01:18:18.425000,,,,
,10,,4,18.0,,,,0 days 01:18:23.415000,,,,
,31,,2,8.0,,,,0 days 01:18:23.415000,,,,
,63,,3,19.0,,,,0 days 01:18:23.415000,,,,
,5,,3,8.0,,,,0 days 01:18:33.413000,,,,
,6,,4,4.0,,,,0 days 01:18:38.420000,,,,
,44,,4,,MEDIUM,,,0 days 01:19:03.426000,,,,
