LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
12.0,16,0 days 00:01:31.561000,2,,,,,0 days 00:41:41.072000,,,,
,16,,2,5.0,,,,0 days 00:41:42.549000,,,,
,14,,1,2.0,,,,0 days 00:41:47.564000,,,,
,14,,0,,,,,0 days 00:41:48.018000,0.0,,,
8.0,14,0 days 00:01:31.815000,1,,,,,0 days 00:41:48.018000,1.0,,,
,87,,2,2.0,,,,0 days 00:41:52.555000,,,,
8.0,87,0 days 00:12:52.859000,2,,,,,0 days 00:41:52.633000,,,,
,87,,1,,,,,0 days 00:41:52.664000,0.0,,,
9.0,87,0 days 00:01:31.978000,2,,,,,0 days 00:41:52.664000,1.0,,,
10.0,55,0 days 00:01:32.325000,2,,,,,0 days 00:42:01.149000,,,,
,55,,2,3.0,,,,0 days 00:42:02.571000,,,,
,5,,3,5.0,,,,0 days 00:42:07.569000,,,,
,5,,2,,,,,0 days 00:42:07.594000,0.0,,,
12.0,5,0 days 00:01:32.564000,3,,,,,0 days 00:42:07.594000,1.0,,,
10.0,23,0 days 00:01:31.539000,1,,,,,0 days 00:42:11.473000,,,,
,23,,1,3.0,,,,0 days 00:42:12.569000,,,,
14.0,12,0 days 00:01:31.475000,2,,,,,0 days 00:42:34.279000,,,,
,12,,2,6.0,,,,0 days 00:42:37.560000,,,,
15.0,63,0 days 00:01:31.346000,1,,,,,0 days 00:42:44.294000,,,,
,63,,1,6.0,,,,0 days 00:42:47.564000,,,,
,22,,2,3.0,,,,0 days 00:43:27.571000,,,,
,44,,2,6.0,,,,0 days 00:43:37.571000,,,,
,18,,1,3.0,,,,0 days 00:43:37.571000,,,,
,16,,2,6.0,,,,0 days 00:43:42.567000,,,,
,14,,1,3.0,,,,0 days 00:43:57.567000,,,,
,87,,2,3.0,,,,0 days 00:44:02.568000,,,,
,55,,2,4.0,,,,0 days 00:44:12.572000,,,,
,5,,3,6.0,,,,0 days 00:44:12.572000,,,,
,23,,1,4.0,,,,0 days 00:44:17.576000,,,,
,12,,2,7.0,,,,0 days 00:44:42.576000,,,,
,63,,1,7.0,,,,0 days 00:44:47.576000,,,,
,81,,2,0.0,UNKNOWN,False,1,0 days 00:48:47.606000,0.0,,0.0,
,81,,2,,SOFT,True,0,0 days 00:48:52.606000,,,,
,4,,2,0.0,SOFT,True,0,0 days 00:49:02.607000,0.0,,0.0,
,12,,3,0.0,SOFT,True,0,0 days 00:49:07.607000,0.0,,0.0,
,63,,2,0.0,SOFT,True,0,0 days 00:49:17.607000,0.0,,0.0,
,81,,2,1.0,,,,0 days 00:50:37.626000,,,,
,4,,2,1.0,,,,0 days 00:50:47.626000,,,,
,12,,3,1.0,,,,0 days 00:50:52.626000,,,,
,63,,2,1.0,,,,0 days 00:51:02.626000,,,,
,23,,2,0.0,SOFT,True,0,0 days 00:51:57.623000,0.0,,0.0,
,44,,3,0.0,SOFT,True,0,0 days 00:52:07.623000,0.0,,0.0,
,16,,3,0.0,SOFT,True,0,0 days 00:52:12.642000,0.0,,0.0,
,81,,2,2.0,,,,0 days 00:52:12.642000,,,,
,4,,1,,,,,0 days 00:52:13.736000,1.0,,,
,81,,1,,,,,0 days 00:52:13.736000,0.0,,,
11.0,81,0 days 00:01:30.929000,2,,,,,0 days 00:52:13.736000,3.0,,,
,4,,2,2.0,,,,0 days 00:52:17.642000,,,,
,18,,2,4.0,SOFT,False,0,0 days 00:52:17.642000,0.0,,4.0,
,4,,1,,,,,0 days 00:52:18.095000,0.0,,,
12.0,4,0 days 00:01:31.393000,2,,,,,0 days 00:52:18.095000,1.0,,,
,12,,3,2.0,,,,0 days 00:52:27.649000,,,,
,12,,2,,,,,0 days 00:52:28.602000,0.0,,,
17.0,12,0 days 00:01:31.738000,3,,,,,0 days 00:52:28.602000,1.0,,,
,63,,2,2.0,,,,0 days 00:52:32.633000,,,,
,63,,1,,,,,0 days 00:52:32.664000,0.0,,,
18.0,63,0 days 00:01:31.169000,2,,,,,0 days 00:52:32.664000,1.0,,,
,1,,3,0.0,SOFT,True,0,0 days 00:53:27.657000,0.0,,0.0,
,23,,2,1.0,,,,0 days 00:53:57.645000,,,,
,44,,3,1.0,,,,0 days 00:54:02.645000,,,,
,22,,3,0.0,SOFT,True,0,0 days 00:54:07.660000,0.0,,0.0,
,16,,3,1.0,,,,0 days 00:54:12.645000,,,,
,81,,2,3.0,,,,0 days 00:54:22.660000,,,,
,4,,2,3.0,,,,0 days 00:54:27.654000,,,,
,18,,2,5.0,,,,0 days 00:54:32.655000,,,,
,63,,2,3.0,,,,0 days 00:54:42.659000,,,,
,12,,3,3.0,,,,0 days 00:54:42.659000,,,,
,1,,3,1.0,,,,0 days 00:55:27.669000,,,,
,44,,3,2.0,,,,0 days 00:55:32.667000,,,,
,81,,2,,,,,0 days 00:55:33.183000,1.0,,,
,44,,2,,,,,0 days 00:55:33.183000,0.0,,,
15.0,44,0 days 00:01:30.849000,3,,,,,0 days 00:55:33.183000,3.0,,,
,16,,3,2.0,,,,0 days 00:55:42.666000,,,,
,16,,2,,,,,0 days 00:55:42.697000,0.0,,,
15.0,16,0 days 00:01:31.057000,3,,,,,0 days 00:55:42.697000,1.0,,,
,23,,2,2.0,,,,0 days 00:55:47.666000,,,,
,23,,1,,,,,0 days 00:55:48.025000,0.0,,,
13.0,23,0 days 00:01:52.203000,2,,,,,0 days 00:55:48.025000,1.0,,,
,81,,2,4.0,,,,0 days 00:55:52.666000,,,,
,18,,2,6.0,,,,0 days 00:56:02.658000,,,,
,18,,1,,,,,0 days 00:56:04.143000,0.0,,,
